grid_lat,grid_lon,pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nr_scell1_cid,nr_scell1_freq,nr_scell2_cid,nr_scell2_freq,nr_scell3_cid,nr_scell3_freq,thput_sample_num,thput_0,thput_10,thput_25,thput_50,thput_75,thput_90,thput_100,thput_avg,thput_std
-86.9155,40.453,85,1400,863,175450,None,None,None,None,None,None,None,None,None,None,None,None,11,10.52,14.641919999999999,21.609199999999998,30.521759999999997,36.51464,47.11888,47.26032,29.882589090909086,11.739995537605976
-86.9155,40.453,85,1400,66,175450,28,850,427,66661,None,None,None,None,None,None,None,None,194,3.94384,5.752,7.68,14.688,30.535919999999997,36.141104,54.22112,18.711322061855668,12.125499985092329
-86.9155,40.453,262,950,None,None,None,None,None,None,None,None,None,None,None,None,None,None,38,0.94016,4.5832,8.73228,11.58536,19.79196,22.846880000000006,29.89504,13.363524210526316,7.375642366348641
-86.9155,40.453,478,1125,863,174770,None,None,483,66486,None,None,None,None,None,None,None,None,87,1.7787199999999999,6.6328,12.38992,22.984,33.25304,36.870304,57.172799999999995,23.4570832183908,13.187394395211262
-86.9155,40.453,30,850,863,175450,429,66936,262,66486,None,None,None,None,None,None,None,None,61,3.2,3.2,3.592,3.768,7.0,7.256,8.824,5.017311475409834,1.8640167059423716
-86.9155,40.453,262,950,863,175450,None,None,None,None,None,None,None,None,None,None,None,None,291,0.027200000000000002,0.856,1.07144,1.528,2.7039199999999997,19.77856,39.82384,5.463989278350516,8.23153523177955
-86.9155,40.453,45,9820,None,None,None,None,None,None,None,None,None,None,None,None,None,None,39,5.42896,10.832032,16.84264,22.37616,25.09904,28.495583999999997,32.00176,20.836816410256407,6.563111837965159
-86.9155,40.453,45,9820,863,174770,177,850,None,None,None,None,None,None,None,None,None,None,85,1.536,1.592,1.896,4.56624,25.39088,35.754976,42.16768,13.906405647058824,14.05846067083042
-86.9155,40.453,45,9820,66,174770,177,850,None,None,None,None,None,None,None,None,None,None,43,3.544,3.544,4.192,4.736,5.864,5.864,6.264,4.684279069767442,0.9222215424087942
-86.9155,40.453,45,9820,None,None,267,5330,169,66486,429,66936,None,None,None,None,None,None,82,0.58928,2.3371999999999997,3.048,6.71264,8.624,9.894904000000006,14.403039999999999,6.197,3.1517613437011343
-86.9155,40.453,45,9820,66,174770,None,None,None,None,None,None,None,None,None,None,None,None,58,0.016319999999999998,0.52,0.64,2.192,3.06288,15.104144,20.718719999999998,4.156028965517242,5.509038947248951
-86.9155,40.453,45,9820,863,174770,None,None,None,None,None,None,None,None,None,None,None,None,246,1.336,1.656,2.88,4.6,5.656,6.248,6.496,4.149170731707317,1.6653334425620967
-86.9155,40.453,439,5330,None,None,208,850,483,66486,7,66936,None,None,None,None,None,None,36,10.832,10.832,10.832,11.552,11.952,13.368,13.368,11.765777777777778,0.8320974539316328
-86.9155,40.453,267,5330,None,None,177,850,169,66486,429,66936,None,None,None,None,None,None,24,12.8,12.8,12.8,20.4,36.528,36.528,36.528,23.636666666666667,11.152465297960905
-86.9155,40.453,45,9820,863,175450,30,850,None,None,None,None,None,None,None,None,None,None,36,10.976,10.976,11.224,11.384,12.656,12.656,12.656,11.636222222222223,0.6450233032444604
-86.9155,40.453,30,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,22,0.9254399999999999,4.184,4.89212,7.28464,10.424439999999999,13.860928000000001,23.4728,8.472203636363636,4.793312370587081
-86.9155,40.453,237,5145,None,None,30,850,262,66486,429,66936,None,None,None,None,None,None,40,4.96944,15.76,18.848,19.96344,20.96,25.500256,44.05168,20.516016,5.894548290512514
-86.9155,40.453,483,950,None,None,None,None,None,None,None,None,None,None,None,None,None,None,188,0.46271999999999996,6.810047999999999,12.522839999999999,17.287439999999997,23.59744,29.102,42.58784,17.804156170212764,8.4482911913882
-86.9325,40.46,47,9820,None,None,440,850,None,None,None,None,None,None,None,None,None,None,197,0.0,1.904,2.768,5.552,6.888,37.88,110.38639999999998,10.48401502538071,15.648442975472507
-86.9325,40.46,347,850,868,174770,None,None,365,66486,None,None,None,None,None,None,None,None,2,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,0.0
-86.9325,40.46,233,1400,868,175450,440,850,365,66486,None,None,None,None,None,None,None,None,83,0.0,0.03699200000000002,0.13327999999999998,7.53088,11.42784,19.37615999999999,28.30912,7.568562891566264,7.3022576339294405
-86.9325,40.46,347,850,868,174770,233,66936,365,66486,None,None,None,None,None,None,None,None,243,0.0,5.6176000000000075,14.304,24.072,32.703680000000006,35.304,63.90176,22.377712921810698,11.605343358261882
-86.9325,40.46,47,9820,868,174770,347,850,None,None,None,None,None,None,None,None,None,None,113,4.704,5.432,8.288,9.52,13.648,14.144,14.528,10.135575221238938,2.8862439376030946
-86.9325,40.46,47,9820,None,None,449,5330,365,66486,233,66936,None,None,None,None,None,None,73,3.5351999999999997,16.496543999999997,20.624,25.456,27.862239999999996,33.312,36.73376,24.315938630136987,6.56029577825037
-86.933,40.46,47,9820,None,None,440,850,None,None,None,None,None,None,None,None,None,None,18,2.448,7.696,7.696,7.696,8.272,8.272,8.272,7.628444444444444,1.2862907146011493
-86.933,40.46,347,850,868,174770,None,None,365,66486,None,None,None,None,None,None,None,None,55,18.584,18.584,20.04,21.032,25.524,26.288,30.384,22.675636363636357,3.54772775610037
-86.933,40.46,440,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,33,2.0876799999999998,13.048832,21.100479999999997,32.55968,41.04176,51.538655999999996,66.92703999999999,31.494438787878785,15.399705506059396
-86.933,40.46,233,1400,None,None,None,None,None,None,None,None,None,None,None,None,None,None,38,1.5977599999999998,19.657999999999998,27.85108,40.474000000000004,50.49236,62.02248000000001,68.35376,39.17158736842105,16.60314596935388
-86.933,40.46,347,850,868,174770,233,66936,365,66486,None,None,None,None,None,None,None,None,71,0.59312,4.864,10.648,26.423999999999996,38.28095999999999,51.160639999999994,70.44912,26.844549859154917,17.93168131464072
-86.933,40.46,347,850,868,174770,None,None,None,None,None,None,None,None,None,None,None,None,40,6.784,6.784,7.588,7.856,12.734,13.328,13.328,10.009,2.8400040492928875
-86.933,40.46,365,950,868,174770,None,None,None,None,None,None,None,None,None,None,None,None,70,12.944,12.944,14.544,16.248,17.048,24.96,28.016,17.861714285714285,4.8396189966414775
-86.933,40.46,47,9820,868,174770,347,850,None,None,None,None,None,None,None,None,None,None,1,14.144,14.144,14.144,14.144,14.144,14.144,14.144,14.144,0.0
-86.933,40.46,47,9820,None,None,449,5330,365,66486,233,66936,None,None,None,None,None,None,21,1.1536,6.995679999999999,10.667359999999999,16.528,21.47456,26.064,33.359359999999995,16.517470476190475,7.864626838728118
-86.933,40.4605,47,9820,None,None,440,850,None,None,None,None,None,None,None,None,None,None,49,2.672,2.672,3.144,3.248,8.272,9.072,9.072,4.81730612244898,2.5635599466692005
-86.933,40.4605,347,850,868,174770,None,None,365,66486,None,None,None,None,None,None,None,None,64,3.03488,14.462200000000001,30.384,45.0408,65.78999999999999,79.395664,105.97568,46.8662725,25.297954974869878
-86.933,40.4605,440,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11,2.8376,5.74416,8.887439999999998,16.384,25.993759999999995,33.05648,36.31679999999999,18.018181818181816,10.873203517684129
-86.933,40.4605,233,1400,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8,40.87376,46.044576,50.441159999999996,69.20128,82.76727999999999,91.46809599999999,105.33055999999999,68.92624,20.429178722053415
-86.933,40.4605,347,850,868,174770,233,66936,365,66486,None,None,None,None,None,None,None,None,72,0.22815999999999997,5.16,7.856,8.152,15.448,18.288,56.50544,13.163564444444445,11.51460468077255
-86.933,40.4605,347,850,868,174770,None,None,None,None,None,None,None,None,None,None,None,None,9,5.032,5.032,5.032,5.032,5.032,5.032,5.032,5.032,0.0
-86.933,40.4605,365,950,868,174770,None,None,None,None,None,None,None,None,None,None,None,None,709,0.26848,9.232,14.848,25.44,29.944,36.624,97.88384,25.731533088857546,14.762037993545231
-86.933,40.4605,47,9820,868,174770,347,850,None,None,None,None,None,None,None,None,None,None,43,8.3776,14.048,14.096,15.856,23.795279999999998,61.65027200000001,84.16911999999999,26.72700279069768,21.10798427896413
-86.933,40.4605,47,9820,None,None,449,5330,365,66486,233,66936,None,None,None,None,None,None,78,2.9251199999999997,16.252384,19.10456,28.006079999999997,35.1006,42.033856,59.100319999999996,28.443785641025634,11.255378210446043
-86.933,40.461,47,9820,None,None,440,850,None,None,None,None,None,None,None,None,None,None,2,5.44,5.44,5.44,5.44,5.44,5.44,5.44,5.44,0.0
-86.933,40.461,47,9820,868,174770,347,850,None,None,None,None,None,None,None,None,None,None,10,37.99744,41.96896,54.17512,57.44032,60.33764,78.44631999999999,92.2624,59.454944,14.805740076445487
-86.933,40.461,47,9820,None,None,449,5330,365,66486,233,66936,None,None,None,None,None,None,3,28.5088,31.21328,35.269999999999996,42.0312,45.92551999999999,48.262111999999995,49.81983999999999,40.119946666666664,8.804535704152084
-86.9335,40.461,47,9820,None,None,440,850,None,None,None,None,None,None,None,None,None,None,33,3.448,3.448,3.448,6.2,6.6,6.6,6.6,5.334787878787878,1.370001189063314
-86.9335,40.461,347,850,868,174770,None,None,365,66486,None,None,None,None,None,None,None,None,36,27.136,27.136,27.136,30.744,33.48,33.48,33.48,30.7771111111111,2.466607676972315
-86.9335,40.461,440,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,18,13.88736,23.577776,31.259839999999997,37.75167999999999,46.946639999999995,55.784352000000005,74.524,39.745982222222224,14.700909862806132
-86.9335,40.461,233,1400,None,None,None,None,None,None,None,None,None,None,None,None,None,None,22,13.00992,23.584543999999998,28.99728,52.03456,61.627199999999995,73.23416,84.78351999999998,47.55069090909091,19.842500781548978
-86.9335,40.461,347,850,868,174770,233,66936,365,66486,None,None,None,None,None,None,None,None,79,2.544,6.944,9.08,11.992,15.448,18.380768000000007,58.3352,13.530620759493674,7.1814929223791415
-86.9335,40.461,347,850,868,174770,None,None,None,None,None,None,None,None,None,None,None,None,27,3.32,3.32,4.784,6.248,9.088,9.088,9.088,6.540740740740739,2.2636783011954575
-86.9335,40.461,365,950,868,174770,None,None,None,None,None,None,None,None,None,None,None,None,24,5.058399999999999,8.273007999999999,14.14528,33.03792,45.01916,53.384223999999996,66.08576,31.42206,17.95483046553211
-86.9335,40.461,47,9820,868,174770,347,850,None,None,None,None,None,None,None,None,None,None,26,4.264,8.5192,20.00908,26.50088,42.77728,57.37728,64.40832,30.316787692307685,17.528123514808183
-86.9335,40.461,47,9820,None,None,449,5330,365,66486,233,66936,None,None,None,None,None,None,71,1.2779199999999997,10.923039999999999,14.48256,22.462719999999997,37.420159999999996,54.821600000000004,77.87119999999999,28.494033802816904,17.83033197191689
-86.9335,40.4615,47,9820,None,None,440,850,None,None,None,None,None,None,None,None,None,None,10,6.2,8.878400000000001,9.176,9.176,9.176,9.176,9.176,8.878400000000001,0.8928
-86.9335,40.4615,347,850,868,174770,233,66936,365,66486,None,None,None,None,None,None,None,None,10,10.23168,10.980047999999998,12.33008,14.99608,25.292279999999998,29.442879999999995,36.35488,19.166895999999998,8.55676314380993
-86.9335,40.4615,47,9820,868,174770,347,850,None,None,None,None,None,None,None,None,None,None,17,3.2869599999999997,6.171584000000001,7.888,8.57664,11.402239999999999,19.503200000000003,29.257279999999998,11.060291764705884,6.7177181706292775
-86.9335,40.4615,47,9820,None,None,449,5330,365,66486,233,66936,None,None,None,None,None,None,21,8.30224,16.5128,20.362079999999995,27.860319999999998,37.68431999999999,46.61344,55.01776,29.492327619047614,12.43426172991151
-86.934,40.4615,47,9820,None,None,440,850,None,None,None,None,None,None,None,None,None,None,21,4.2,4.2,4.2,5.872,5.872,5.872,9.176,5.233142857142857,1.2012166168282128
-86.934,40.4615,347,850,868,174770,None,None,365,66486,None,None,None,None,None,None,None,None,32,12.192,12.192,19.72,26.768,26.768,35.216,35.216,23.872,7.329043320925317
-86.934,40.4615,440,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,25,15.24288,27.754752,36.487519999999996,53.43168,67.56096,82.818784,95.70719999999999,54.2320576,21.51453954520789
-86.934,40.4615,233,1400,None,None,None,None,None,None,None,None,None,None,None,None,None,None,29,35.23712,36.706815999999996,38.60208,43.01872,46.9432,54.12121599999999,76.24176,44.620899310344825,8.631033253426338
-86.934,40.4615,347,850,868,174770,233,66936,365,66486,None,None,None,None,None,None,None,None,67,3.65136,8.566656,9.64,11.264,18.88496,29.550591999999995,39.149119999999996,15.246954029850746,8.724360301160528
-86.934,40.4615,347,850,868,174770,None,None,None,None,None,None,None,None,None,None,None,None,89,10.176,10.176,12.904,18.456,19.168,19.656,21.776,16.508494382022473,3.686534882647887
-86.934,40.4615,365,950,868,174770,None,None,None,None,None,None,None,None,None,None,None,None,26,1.9998399999999998,7.3129599999999995,20.078519999999997,28.795359999999995,36.069799999999994,43.4552,51.9936,27.667513846153845,13.045365929433473
-86.934,40.4615,47,9820,868,174770,347,850,None,None,None,None,None,None,None,None,None,None,17,3.168,3.168,3.168,3.168,7.888,7.888,7.888,5.389176470588236,2.3559134168474145
-86.934,40.4615,47,9820,None,None,449,5330,365,66486,233,66936,None,None,None,None,None,None,52,2.9555199999999995,8.092064,12.28292,20.03128,34.39284,47.96444799999999,64.584,24.487923076923074,15.63756262638207
-86.934,40.462,47,9820,None,None,440,850,None,None,None,None,None,None,None,None,None,None,16,5.76,5.76,5.76,5.76,12.256,12.256,12.256,7.789999999999999,3.0109765857608393
-86.934,40.462,347,850,868,174770,233,66936,365,66486,None,None,None,None,None,None,None,None,22,1.05584,5.068016,10.1464,16.7004,23.936079999999997,31.026208,37.706559999999996,17.953563636363636,9.670889490280773
-86.934,40.462,47,9820,868,174770,347,850,None,None,None,None,None,None,None,None,None,None,27,3.168,4.664,4.664,5.336,5.336,9.696,9.696,5.9757037037037035,2.038742364970872
-86.934,40.462,47,9820,None,None,449,5330,365,66486,233,66936,None,None,None,None,None,None,44,0.83536,3.8548639999999996,6.9352,25.25584,37.32908,47.143616,65.01056,24.483349090909098,17.506950844321263
-86.9345,40.462,47,9820,None,None,440,850,None,None,None,None,None,None,None,None,None,None,12,12.256,12.256,12.256,16.432,16.432,16.432,16.432,14.691999999999998,2.0587957645186656
-86.9345,40.462,347,850,868,174770,None,None,365,66486,None,None,None,None,None,None,None,None,31,8.752,8.752,8.752,14.088,15.824,15.824,15.824,13.093677419354844,2.909121011101471
-86.9345,40.462,440,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,32,20.32144,25.18664,34.303,46.008399999999995,54.46644,61.589552,82.15616,45.017375,14.305078202476734
-86.9345,40.462,233,1400,None,None,None,None,None,None,None,None,None,None,None,None,None,None,34,7.04064,28.0696,31.12728,45.18056,57.318079999999995,62.702976,71.59008,44.55829176470587,15.306744848561612
-86.9345,40.462,347,850,868,174770,233,66936,365,66486,None,None,None,None,None,None,None,None,55,2.28,3.768,5.584,5.784,7.4,16.04064,27.33008,7.7785803636363635,5.403370379680365
-86.9345,40.462,347,850,868,174770,None,None,None,None,None,None,None,None,None,None,None,None,47,7.0,7.0,8.216,10.776,11.032,11.552,11.552,9.60340425531915,1.79384536039291
-86.9345,40.462,365,66486,868,174770,347,850,233,66936,None,None,None,None,None,None,None,None,1,15.176,15.176,15.176,15.176,15.176,15.176,15.176,15.176,0.0
-86.9345,40.462,365,950,868,174770,None,None,None,None,None,None,None,None,None,None,None,None,31,5.471679999999999,14.616,27.319119999999998,32.08976,39.30064,45.960159999999995,52.99024,31.348660645161296,11.852062098450846
-86.9345,40.462,47,9820,868,174770,347,850,None,None,None,None,None,None,None,None,None,None,8,8.752,8.752,8.752,9.224,9.696,9.696,9.696,9.224,0.47199999999999953
-86.9345,40.462,47,9820,None,None,449,5330,365,66486,233,66936,None,None,None,None,None,None,31,8.8568,13.260479999999998,14.6208,18.764799999999997,30.54648,44.27552,62.07872,24.762389677419357,13.309962670831897
-86.9345,40.4625,47,9820,None,None,440,850,None,None,None,None,None,None,None,None,None,None,23,16.432,17.4016,21.28,21.28,25.832,25.832,25.832,22.626782608695656,3.2032484457055364
-86.9345,40.4625,347,850,868,174770,None,None,365,66486,None,None,None,None,None,None,None,None,6,8.752,10.472000000000001,12.192,12.192,12.192,12.192,12.192,11.618666666666668,1.2820123070998792
-86.9345,40.4625,440,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,9.73456,9.751424,9.776720000000001,9.81888,9.86104,9.886336,9.9032,9.81888,0.08431999999999995
-86.9345,40.4625,347,850,868,174770,233,66936,365,66486,None,None,None,None,None,None,None,None,44,0.15232,2.28,5.56612,9.99096,18.86796,23.862080000000002,32.68288,12.080040000000004,8.418350694809524
-86.9345,40.4625,347,850,868,174770,None,None,None,None,None,None,None,None,None,None,None,None,1,11.032,11.032,11.032,11.032,11.032,11.032,11.032,11.032,0.0
-86.9345,40.4625,253,1150,868,174770,None,None,None,None,None,None,None,None,None,None,None,None,1,31.60736,31.60736,31.60736,31.60736,31.60736,31.60736,31.60736,31.60736,0.0
-86.9345,40.4625,47,9820,868,174770,347,850,None,None,None,None,None,None,None,None,None,None,38,4.744,4.744,5.034,5.904,6.248,8.752,8.752,6.2138947368421045,1.3354258888868158
-86.9345,40.4625,47,9820,None,None,449,5330,365,66486,233,66936,None,None,None,None,None,None,61,6.63328,12.30464,15.51136,19.4188,32.0536,40.5832,61.2072,24.264636065573768,11.384366182886804
-86.935,40.4625,47,9820,None,None,440,850,None,None,None,None,None,None,None,None,None,None,5,24.072,24.072,24.072,24.072,24.072,25.128,25.832,24.424,0.7040000000000005
-86.935,40.4625,347,850,868,174770,None,None,365,66486,None,None,None,None,None,None,None,None,25,8.953759999999999,12.192,12.192,15.064,15.064,17.998256,20.050639999999998,14.618368,2.4311473275768374
-86.935,40.4625,440,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,30,23.1128,26.590479999999996,41.21616,54.22544,56.982879999999994,70.35108799999999,82.16496,50.06328533333333,15.37580753837138
-86.935,40.4625,233,1400,None,None,None,None,None,None,None,None,None,None,None,None,None,None,32,3.99984,10.037232,12.9976,21.005599999999998,30.093799999999998,37.15616,46.236639999999994,22.363680000000002,11.383060203302097
-86.935,40.4625,347,850,868,174770,233,66936,365,66486,None,None,None,None,None,None,None,None,32,1.568,1.568,1.568,2.208,2.816,2.816,20.2272,2.7981,3.174277478419302
-86.935,40.4625,347,850,868,174770,None,None,None,None,None,None,None,None,None,None,None,None,46,6.424,6.424,6.544,7.768,8.704,9.868,11.032,7.788347826086954,1.444115574343166
-86.935,40.4625,253,1150,868,174770,None,None,None,None,None,None,None,None,None,None,None,None,29,0.23359999999999997,1.8288319999999998,4.32,5.650239999999999,8.016,20.117215999999992,43.97295999999999,8.970604137931034,9.526691649099972
-86.935,40.4625,47,9820,None,None,449,5330,365,66486,233,66936,None,None,None,None,None,None,11,4.6272,4.8008,8.31672,16.57264,29.82904,47.43984,49.76032,20.814443636363638,15.567183817916032
-86.935,40.463,47,9820,None,None,440,850,None,None,None,None,None,None,None,None,None,None,26,14.832,14.832,14.832,24.072,24.832,24.832,24.832,20.81046153846154,4.735193678361808
-86.935,40.463,347,850,868,174770,None,None,365,66486,None,None,None,None,None,None,None,None,15,13.016,17.616768,22.81048,34.0056,36.414,38.424991999999996,38.47152,29.90427733333333,8.41413749904882
-86.935,40.463,440,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,19.0608,27.16416,29.452799999999996,35.47696,53.97792,62.270816,67.32879999999999,40.930646153846155,14.6752779647854
-86.935,40.463,233,1400,None,None,None,None,None,None,None,None,None,None,None,None,None,None,10,21.27568,23.654703999999995,31.032799999999995,35.01,38.67996,42.85412799999999,57.59728,35.450272,9.549277890668801
-86.935,40.463,347,850,868,174770,233,66936,365,66486,None,None,None,None,None,None,None,None,58,0.0054399999999999995,0.936416,1.72116,3.784,9.728399999999999,14.199520000000001,38.49856,6.151994482758621,6.617322405434029
-86.935,40.463,347,850,868,174770,None,None,None,None,None,None,None,None,None,None,None,None,12,3.42144,4.509688,5.82358,5.92,7.6945,8.462776,11.61592,6.574913333333332,2.0624955882834968
-86.935,40.463,253,1150,868,174770,None,None,None,None,None,None,None,None,None,None,None,None,8,0.7008,3.2942720000000003,4.77944,8.55984,9.70316,11.508464,13.529279999999998,7.5865,3.783824480443034
-86.935,40.463,47,9820,868,174770,347,850,None,None,None,None,None,None,None,None,None,None,38,8.944,8.944,11.248,11.248,11.248,13.0,13.0,11.177894736842106,1.3563311928541422
-86.935,40.463,47,9820,None,None,449,5330,365,66486,233,66936,None,None,None,None,None,None,74,3.9439999999999995,9.068447999999998,11.4222,17.089679999999998,26.19444,40.480304000000004,60.178399999999996,20.506942702702702,12.671818258697215
-86.935,40.4635,47,9820,None,None,440,850,None,None,None,None,None,None,None,None,None,None,2,17.648,17.648,17.648,17.648,17.648,17.648,17.648,17.648,0.0
-86.935,40.4635,347,850,868,174770,233,66936,365,66486,None,None,None,None,None,None,None,None,11,1.728,2.8183999999999996,3.5502399999999996,5.873119999999999,11.46192,14.72336,16.106559999999998,7.672319999999999,4.865476581616085
-86.935,40.4635,47,9820,868,174770,347,850,None,None,None,None,None,None,None,None,None,None,17,13.0,15.392,15.392,15.392,19.504,19.504,19.504,16.70258823529412,2.1416461798956417
-86.935,40.4635,47,9820,None,None,449,5330,365,66486,233,66936,None,None,None,None,None,None,10,4.43296,5.038912,6.78984,11.62036,28.919079999999997,31.201264,31.78576,16.524104,11.131187353970104
-86.9355,40.4635,47,9820,None,None,440,850,None,None,None,None,None,None,None,None,None,None,24,11.984,11.984,16.896,16.896,17.648,17.648,17.648,16.154666666666667,2.1654334952203502
-86.9355,40.4635,347,850,868,174770,None,None,365,66486,None,None,None,None,None,None,None,None,23,7.888,14.234592000000001,28.489599999999996,32.2352,38.99576,47.724224,56.64576,32.581307826086956,12.134070917354967
-86.9355,40.4635,440,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,22,1.0193599999999998,11.809968,23.35502,31.48184,46.65071999999999,54.98832,58.617439999999995,33.286687272727264,16.723861713740362
-86.9355,40.4635,233,1400,None,None,None,None,None,None,None,None,None,None,None,None,None,None,18,12.43104,22.573552,28.732799999999997,36.56456,44.11356,48.052208,63.64192,36.17252444444445,11.701944563410638
-86.9355,40.4635,347,850,868,174770,233,66936,365,66486,None,None,None,None,None,None,None,None,67,0.0054399999999999995,1.4226560000000001,3.0959199999999996,6.1192,12.950159999999999,18.163871999999998,23.21344,8.375220298507463,6.328423529594733
-86.9355,40.4635,347,850,868,174770,None,None,None,None,None,None,None,None,None,None,None,None,21,1.68624,2.73328,4.864,15.824959999999999,21.810399999999998,25.069279999999996,34.42912,14.977942857142855,10.193446990447269
-86.9355,40.4635,253,1150,868,174770,None,None,None,None,None,None,None,None,None,None,None,None,18,0.23456,0.8588800000000001,4.53008,11.25616,19.652199999999997,25.154544,29.37776,12.674248888888886,9.454770671656181
-86.9355,40.4635,47,9820,868,174770,347,850,None,None,None,None,None,None,None,None,None,None,31,9.416,9.416,9.416,11.008,13.992,19.504,19.504,12.827354838709674,3.4672926460632563
-86.9355,40.4635,47,9820,None,None,449,5330,365,66486,233,66936,None,None,None,None,None,None,65,3.15056,6.042368,8.860639999999998,14.953439999999999,23.402079999999998,41.18456,53.32175999999999,18.941021538461538,12.597808827197898
-86.9355,40.464,47,9820,None,None,440,850,None,None,None,None,None,None,None,None,None,None,8,11.984,11.984,11.984,11.984,17.192,17.192,17.192,13.937000000000001,2.5213121583810283
-86.9355,40.464,347,850,868,174770,233,66936,365,66486,None,None,None,None,None,None,None,None,83,0.010879999999999999,1.208,1.81264,5.8999999999999995,12.67944,17.451903999999992,26.263359999999995,7.789493975903613,6.590260602346527
-86.9355,40.464,347,850,None,None,449,5145,396,66661,None,None,None,None,None,None,None,None,69,1.04656,2.512032,3.9279999999999995,6.628159999999999,10.40688,14.912576,28.18592,7.841805217391305,4.92215575308648
-86.9355,40.464,47,9820,868,174770,347,850,None,None,None,None,None,None,None,None,None,None,78,1.784,1.928,6.472,7.912,10.56,11.24,11.24,7.881641025641026,3.1707748425119435
-86.9355,40.464,47,9820,None,None,449,5330,365,66486,233,66936,None,None,None,None,None,None,30,9.3432,13.389536,14.90676,20.75312,32.63028,44.385343999999996,80.11151999999998,25.83231466666666,15.175333543699509
-86.936,40.464,47,9820,None,None,440,850,None,None,None,None,None,None,None,None,None,None,19,9.36,13.4176,14.432,14.432,17.192,17.192,17.192,14.914947368421057,2.298077491105262
-86.936,40.464,347,850,868,174770,None,None,365,66486,None,None,None,None,None,None,None,None,30,6.48896,26.579488,30.372359999999997,33.34576,49.182,54.27367999999999,55.330239999999996,36.61313599999999,12.086778939490756
-86.936,40.464,440,850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,30,6.30048,27.555168000000002,33.69368,41.68288,52.017039999999994,64.968656,69.61631999999999,42.75291733333334,14.953399123663027
-86.936,40.464,150,1400,None,None,None,None,None,None,None,None,None,None,None,None,None,None,16,19.03776,31.22456,36.020360000000004,43.93096,47.298919999999995,50.25608,52.721439999999994,41.52138,8.639209110445236
-86.936,40.464,233,1400,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9,11.56688,20.004255999999998,36.695679999999996,41.58544,47.44688,49.608576,56.336639999999996,38.700622222222215,13.097871106447267
-86.936,40.464,347,850,868,174770,233,66936,365,66486,None,None,None,None,None,None,None,None,36,0.396,4.25896,5.92416,10.92992,14.74636,17.64928,21.41312,10.761791111111112,5.572551850004416
-86.936,40.464,347,850,868,174770,None,None,None,None,None,None,None,None,None,None,None,None,30,11.192,13.219375999999999,26.84812,32.24256,47.23688,60.19912000000001,70.60719999999999,36.012794666666665,15.919675518434357
-86.936,40.464,253,1150,868,174770,None,None,None,None,None,None,None,None,None,None,None,None,28,0.46719999999999995,3.8389599999999997,5.63144,10.19144,14.530479999999999,19.115488,24.77696,10.670571428571426,6.099681435193219
-86.936,40.464,347,850,None,None,449,5145,396,66661,None,None,None,None,None,None,None,None,36,0.35791999999999996,2.2575199999999995,4.468039999999999,6.868559999999999,11.58812,15.927439999999997,24.60992,8.12605777777778,5.525969004637765
-86.936,40.464,47,9820,None,None,449,5330,365,66486,233,66936,None,None,None,None,None,None,40,1.07408,3.8845279999999995,6.678279999999999,17.256639999999997,25.534719999999997,32.471392,55.26856,17.454577999999998,12.253301115235683
-86.936,40.4645,47,9820,None,None,440,850,None,None,None,None,None,None,None,None,None,None,14,8.128,8.128,8.128,9.36,9.36,9.36,9.36,8.92,0.5903219460599441
-86.936,40.4645,347,850,868,174770,233,66936,365,66486,None,None,None,None,None,None,None,None,2,9.84064,13.517344,19.0324,28.224159999999998,37.41592,42.930975999999994,46.607679999999995,28.224159999999998,18.383519999999997
-86.936,40.4645,347,850,None,None,449,5145,396,66661,None,None,None,None,None,None,None,None,42,0.70496,1.399696,2.91956,5.70784,8.88176,13.913471999999999,19.040319999999998,6.527862857142857,4.4799236739853825
-86.936,40.4645,47,9820,None,None,449,5330,365,66486,233,66936,None,None,None,None,None,None,46,1.30032,3.9889599999999996,6.533199999999999,12.005679999999998,20.02,28.55144,48.747519999999994,14.214278260869568,10.046456413321174
-86.9365,40.4645,47,9820,None,None,440,850,None,None,None,None,None,None,None,None,None,None,12,3.0,3.0,3.0,3.0,8.128,8.128,8.128,5.136666666666667,2.5281380939779026
-86.9365,40.4645,347,850,868,174770,None,None,365,66486,None,None,None,None,None,None,None,None,29,1.18096,6.520192000000001,18.31296,27.200639999999996,32.74288,44.60809599999999,53.79375999999999,25.74344827586207,13.634051291129326
