grid_lat,grid_lon,thput_sample_num,thput_0,thput_10,thput_25,thput_50,thput_75,thput_90,thput_100,thput_avg,thput_std
-86.9075,40.4525,195,14.24992,29.072832,31.575200000000002,39.71008,65.78208000000001,96.03609599999999,145.87328,52.193012102564104,29.46480882761158
-86.908,40.4525,182,12.12288,28.088,32.48,39.2568,61.22224,117.66192000000002,163.56127999999998,54.01186769230768,32.405339910554325
-86.9085,40.4525,178,6.098879999999999,23.687744,28.772799999999997,36.65152,49.04503999999999,84.89638400000004,166.84640000000002,45.80547101123595,28.328502734673986
-86.909,40.4525,177,0.0,19.99808,33.2432,44.86784,65.18719999999999,84.55686400000002,136.17184,50.08786621468926,25.86528350630619
-86.909,40.453,3,14.159999999999998,14.48256,14.9664,15.7728,17.03776,17.796736,18.302719999999997,16.078506666666666,1.7050170427561382
-86.9095,40.453,126,0.0,0.0,18.752,36.712959999999995,67.57103999999998,79.22595999999999,102.35744,41.44395111111111,28.746150444848062
-86.91,40.453,298,0.0,16.159168,22.751279999999998,28.94512,47.638799999999996,60.001952,97.27359999999999,34.482611006711416,18.188320644636335
-86.9105,40.453,214,6.07168,12.624,19.824399999999997,24.97696,51.15472,67.85948,89.44703999999999,34.52039551401869,20.898154168505208
-86.911,40.453,165,7.08928,12.792,23.888319999999997,38.783359999999995,50.834239999999994,60.399936,84.488,37.799823030303024,18.193750140102722
-86.9115,40.453,181,0.0,11.168,18.89408,34.17856,52.616,63.57888,97.91999999999999,35.76029171270718,20.42459706920238
-86.912,40.453,188,5.19072,12.688,14.88776,28.36,43.495999999999995,60.928,91.6656,32.14413829787234,19.34449770789521
-86.9125,40.453,195,3.9046399999999997,10.992,18.84,27.352,51.15472,60.08,88.72704,34.466649025641026,19.5300347618501
-86.913,40.453,193,8.384,14.569600000000001,20.352,29.44,42.536,67.133568,110.01087999999999,34.74508601036269,19.754036100069705
-86.9135,40.453,204,3.24448,7.176,19.3632,27.96,42.19672,50.47347200000002,87.30432,29.46738666666667,16.254638573646755
-86.914,40.453,219,0.0,0.0,10.008,22.488,40.544,60.130880000000005,95.13503999999999,27.079520730593604,22.685352572213148
-86.9145,40.453,239,0.0,0.0,12.24,24.992,46.24912,59.640512,91.54591999999998,29.678770878661087,21.849832300137596
-86.915,40.453,739,0.0,7.192,23.8,33.848,44.336,61.40422400000001,89.88127999999999,34.61732882273342,19.47159507586883
-86.9155,40.453,701,0.0,11.112,18.568,35.08,50.07807999999999,58.282239999999994,80.09152,34.74648958630528,18.291131977422317
-86.9155,40.4535,577,0.7811199999999999,14.54624,31.824,37.888,46.29279999999999,59.663744,89.09216,38.532758266897744,16.5354382483737
-86.9155,40.454,502,5.15808,14.944,22.37552,39.104479999999995,51.16671999999999,76.75443200000002,290.74528,44.52228733067729,33.77650135984514
-86.9155,40.4545,1395,0.20736,11.328,19.302079999999997,36.432,55.128,68.552,231.54879999999997,40.72120768458781,27.87117137516599
-86.9155,40.455,443,1.82176,4.8024960000000005,12.65088,27.32864,45.36319999999999,61.957376000000004,123.44936,31.008516117381493,22.906602695490214
-86.9155,40.4555,407,0.0,3.296,11.24,23.072,39.04944,48.927488000000004,85.69152,25.24356953316953,18.030597984000917
-86.9155,40.456,384,0.0,0.11030400000000157,6.576,15.448319999999999,31.44232,46.216224,72.48192,20.944845208333334,17.458589908136133
-86.9155,40.4565,356,0.0,3.328,12.98514,17.46,29.83704,45.665279999999996,98.05471999999999,22.232260224719102,16.498162140855143
-86.9155,40.457,312,0.22976,10.832,13.72,18.141759999999998,25.87992,36.291968000000004,59.98112,21.323059487179485,10.503888254297987
-86.9155,40.4575,313,0.016,9.928,12.704,19.712,30.64,36.872896,63.345279999999995,21.905421086261978,11.114049423623353
-86.9155,40.458,327,0.0,0.0,16.264,23.736,33.59376,45.115328,151.73216,25.913429480122325,19.738765569324872
-86.9155,40.4585,324,0.0,3.579168000000009,14.664,23.136,32.21472,50.935776,106.34335999999999,26.033412839506173,19.438077579806873
-86.9155,40.459,324,0.28287999999999996,8.904,13.52576,21.6,27.72,38.8,83.05951999999999,23.625736296296296,14.107490210359485
-86.9155,40.4595,309,9.64928,11.456,16.0,23.48,29.84,33.552,47.66848,22.991918446601943,8.447898667569037
-86.9155,40.46,676,3.96,12.088,20.819119999999998,27.92192,36.03272,43.16015999999999,56.513600000000004,27.89751195266272,11.011829123333998
-86.9155,40.4605,527,3.2025599999999996,11.528,21.01824,27.016,33.16,37.896,52.25144,26.510232865275142,9.716245374632111
-86.9155,40.461,369,0.9593599999999999,8.432,16.144,22.672,32.77856,48.180479999999996,79.13888,25.646444227642274,15.257685831791015
-86.9155,40.4615,329,0.0,8.864,15.976,26.392,32.832,50.56851199999999,90.45631999999999,28.092540547112463,17.236302619014758
-86.9155,40.462,351,7.36384,12.976,19.09312,25.32,35.19776,56.464,101.86367999999999,30.290014586894582,18.105668844537693
-86.9155,40.4625,370,2.69952,17.408,23.4,28.168,47.595439999999996,68.58688000000006,93.79487999999999,36.67889816216216,20.450153791122684
-86.9155,40.463,352,0.0,11.284160000000002,19.944,26.184,41.19488,61.791424000000006,100.648,32.280682954545455,20.54540690966476
-86.9155,40.4635,276,0.0,0.0,9.248,17.792,30.701999999999998,41.932,54.63616,19.82156144927536,14.933015458395987
-86.9155,40.464,252,0.0,0.0,3.488,17.792,26.37136,32.648,35.55488,16.254784761904762,11.336716349378099
-86.9155,40.4645,250,0.0,0.0,4.1603200000000005,13.60784,27.570079999999997,32.32,55.68095999999999,15.9451504,13.249666765736285
-86.9155,40.465,246,0.05184,4.064,6.696,12.488,16.696,25.752,40.298559999999995,12.971318048780487,8.6696288606608
-86.9155,40.4655,248,0.0,2.56,5.176,12.12,19.104,27.72,32.616,12.890950967741935,8.760989906956993
-86.9155,40.466,229,0.0,0.0,4.89088,9.544,19.12,25.808,112.384,14.293590917030565,19.369930876641874
-86.9155,40.4665,244,0.0,0.032,6.179919999999999,10.488,28.056,79.072,112.384,24.31917639344262,29.469453399681175
-86.9155,40.467,262,0.0,0.0,4.008,13.136,38.91368,90.096,111.496,29.796400610687023,33.191644963199366
-86.9155,40.4675,317,0.0,6.76,9.592,26.472,59.304,82.97516800000004,168.33952,37.752205930599374,33.876011848584476
-86.9155,40.468,445,0.0,6.696,12.536,30.40864,91.76959999999998,130.3964160000001,177.624,53.26624413483145,51.66787606332493
-86.9155,40.4685,1450,0.0,8.232,15.822320000000001,27.696,49.965999999999994,93.6,233.65823999999998,38.32810631724138,34.48787431922798
-86.915,40.4685,794,0.0,0.0,6.909839999999999,14.789599999999998,35.743520000000004,79.928,128.152,27.456545994962223,30.787886365846838
-86.9145,40.4685,400,0.0,0.0,8.624,20.3968,35.56,69.08192000000003,142.112,29.192383399999997,33.50888514274285
-86.914,40.4685,361,0.0,0.0,5.088,20.25632,46.35232,101.38591999999998,184.09151999999997,35.38566515235457,39.10960413466673
-86.9135,40.4685,340,0.0,0.0,5.352,35.23519999999999,59.13064,95.76300800000004,178.06016,39.77158117647058,37.88159365925112
-86.913,40.4685,575,0.0,11.939584000000002,20.968,35.35424,78.536,153.54016000000001,331.91904,66.14554462608696,72.40599427120388
-86.9125,40.4685,489,0.0,14.072,20.564799999999998,60.576,112.328,194.072,362.0168,82.04215132924334,75.07684831924512
-86.912,40.4685,458,0.0,16.016,20.076319999999996,73.372,122.17499999999998,214.376,314.304,89.70494480349345,76.14675174175002
-86.9115,40.4685,432,0.0,12.154048000000001,22.24832,73.84,129.5968,230.704,305.136,95.44535166666667,82.96575244151255
-86.911,40.4685,421,0.0,4.841279999999999,15.65696,56.216,137.304,232.30432,309.616,85.59889026128268,84.59135247871878
-86.9105,40.4685,426,3.76,10.486719999999998,19.508399999999998,66.42591999999999,133.40287999999998,244.784,300.53792,90.12908507042253,79.34139340173267
-86.91,40.4685,447,0.0,18.982143999999998,38.25792,87.464,143.49792,249.848,327.72303999999997,105.00443686800895,78.64891538282897
-86.9095,40.4685,447,4.48896,20.328,49.07776,100.10816,155.048,245.56697600000118,316.96,114.19556832214764,81.94658627612989
-86.909,40.4685,425,3.24992,24.432,51.776,146.248,207.568,332.328,433.384,156.89587388235296,114.09203276646329
-86.9085,40.4685,408,3.48992,23.412672,47.72,151.2952,230.64183999999997,328.144,433.384,154.8539005882353,115.63303061188559
-86.908,40.4685,404,2.528,15.403872000000003,44.168,97.01728,184.10472,268.064,394.38079999999997,124.90052534653465,98.54163160617182
-86.9075,40.4685,398,0.10336,18.02832,44.36,103.904,191.484,325.010304,547.8242399999999,135.23598934673365,110.38202616123252
-86.906,40.437,256,3.82272,5.96,7.256,9.368,12.408,16.44512,22.504,10.172463749999999,3.9294071400321875
-86.906,40.4375,216,3.224,4.408,6.52,11.928,20.50856,25.448,49.926719999999996,14.305989629629629,8.681181832273113
-86.906,40.4365,257,2.07104,7.256,12.737279999999998,26.416,34.8,49.853504,90.66399999999999,26.378997665369646,15.739648021320079
-86.906,40.436,26,7.904,10.512,11.364,13.92,20.048,22.712,26.416,15.788923076923076,4.882960049010916
-86.9055,40.436,249,0.0,4.16,7.888,12.048,18.344,22.912,31.27488,12.923819437751003,6.669407067250585
-86.9055,40.4355,306,0.0,0.0,0.0,3.368,25.528,45.488,66.656,13.963346405228757,17.218112235620804
-86.9055,40.435,667,0.0,0.0,5.968,19.024,66.656,86.93785599999997,162.58783999999997,36.91081739130435,36.180216822241476
-86.9055,40.4345,380,0.0,1.824,5.43168,23.88,42.68,64.16,89.984,28.47099031578948,23.7130205972382
-86.9055,40.434,304,0.0,0.016,6.52528,15.424,25.48,36.256,39.24,16.676037631578946,11.77786770295588
-86.9055,40.4335,307,0.0,0.0,9.39232,16.76,23.104,28.44,51.72544,16.264709055374595,10.636036768854499
-86.9055,40.433,300,0.0,0.0,7.274000000000001,12.184,18.24,24.496,32.219519999999996,12.597361333333334,8.179088223209778
-86.9055,40.4325,292,0.0,0.016,4.41992,9.708,14.032,19.256,27.24352,9.44444,6.688177677168933
-86.9055,40.432,306,0.0,0.0,1.6529599999999998,7.464,13.90664,23.57792,41.221759999999996,9.487827189542482,9.08270495333387
-86.9055,40.4315,309,0.0,0.0,0.168,5.488,20.34304,29.044031999999994,48.44223999999999,10.730907961165048,12.009276551466588
-86.9055,40.431,394,0.0,0.032,6.224,14.821919999999999,22.652479999999997,34.411615999999995,60.077439999999996,15.915813604060912,12.469958015245908
-86.9055,40.4305,943,0.0,5.68,15.02,20.664,31.397439999999996,41.63084800000001,66.06944,22.833615015906684,13.537378210148121
-86.9055,40.43,370,0.0,0.0,11.288,22.704,38.47248,51.52665600000001,88.05536,24.732649729729726,19.19076227242546
-86.9055,40.4295,360,0.0,0.0,4.506,20.77616,32.73576,53.32259199999999,83.21759999999999,22.901162666666668,20.088528607327717
-86.9055,40.429,339,0.0,0.0,3.3708799999999997,13.81024,27.827840000000002,37.96294399999999,70.4656,17.188927433628315,15.972542431138118
-86.9055,40.4285,351,0.0,0.0,13.27504,24.638719999999996,39.74032,47.3456,85.19839999999999,26.25375954415954,17.25659435188855
-86.9055,40.428,352,0.0,0.0,0.0,10.12,32.06272,64.966976,202.17695999999998,24.32868409090909,38.909920746476395
-86.9055,40.4275,1138,0.0,0.0,0.0,6.27392,29.57272,69.79920000000001,242.89408,22.540270790861157,37.304937045549124
-86.9055,40.427,487,0.0,0.0,6.112,25.8848,67.528,106.584,195.7472,42.43101552361395,42.782962987571324
-86.9055,40.4265,1741,0.0,0.0,4.6,9.567039999999999,15.06944,32.048,105.784,14.580419207352096,19.7637138866422
-86.9055,40.426,863,0.0,0.832,5.64,12.888,92.68032,166.59852800000002,258.47488,51.009475504055615,66.99618192150312
-86.9055,40.4255,329,0.0,0.0,1.92576,20.78688,43.104,62.651199999999996,183.34527999999997,28.643169361702125,32.08690528178272
-86.9055,40.425,372,0.0,0.872,5.207439999999999,16.544,32.408,52.799520000000015,95.2272,21.75140129032258,19.969648300564085
-86.9055,40.4245,715,0.00768,5.877504000000001,10.184,17.928,25.072,35.029824000000005,83.30591999999999,19.395287384615383,12.919445325750155
-86.9055,40.4365,21,10.367679999999998,15.51136,28.36,28.36,81.776,81.776,81.776,49.11995428571428,29.068406192763163
-86.906,40.438,37,5.376,16.312,20.30304,28.395519999999998,31.792,44.776,49.99008,27.625124324324325,9.41588526432098
-86.9065,40.438,227,2.384,4.256,14.528,22.152,31.741,36.500479999999996,54.63136,22.01071259911894,12.484966213005357
-86.9065,40.4385,37,0.0,0.0,2.968,15.552,21.468159999999997,26.547711999999997,41.7168,14.487688648648652,11.296967349985993
-86.907,40.4385,205,0.0,0.0,0.16,13.4664,19.216,24.343872,48.96928,12.662583414634147,10.112960587555255
-86.947,40.44,52,2.344,3.264,3.264,8.92,13.886,15.488,15.488,8.36723076923077,4.962411884958395
-86.9465,40.44,91,3.5232,8.048,13.347999999999999,15.936,20.35264,34.064,34.064,17.563980659340658,8.007151272447853
-86.9465,40.4395,145,3.248,4.9632,10.416,15.012479999999998,25.0,30.904,32.536,16.62344772413793,8.908011711563825
-86.9465,40.439,158,0.2352,3.248,6.976,12.048,20.728,26.272,30.904,13.408224810126582,8.746000312111551
-86.9465,40.4385,136,0.12191999999999999,5.184,7.50204,12.12,17.05096,22.9632,25.352,12.70266,6.8240433474642135
-86.9465,40.438,72,2.464,2.4792,3.072,9.992,16.728,19.064,19.064,9.64322222222222,6.353451367874835
-86.9465,40.4375,41,1.088,1.088,1.088,11.56,16.04,20.376,20.376,10.359609756097562,7.893107523928396
-86.946,40.4375,137,0.0,0.5053440000000011,2.296,6.488,13.04192,18.451392,28.344,8.690682043795618,7.511341936815047
-86.946,40.437,179,0.984,1.304,3.0030399999999995,8.648,14.75104,26.416,28.032,9.812885810055866,7.950239496250024
-86.946,40.4365,99,0.872,0.872,1.82992,13.376,21.427999999999997,22.912,27.36,12.11455353535353,8.929695287578895
-86.946,40.436,34,1.064,1.392,1.392,21.336,26.28,27.36,27.36,16.655529411764707,11.168400960470608
-86.9455,40.436,143,0.0,1.064,3.5488,5.568,18.35552,26.409167999999998,31.416,11.111309090909087,10.098252967356292
-86.9455,40.4355,159,0.928,1.416,4.648,8.504,17.404,19.256,30.776,10.63076176100629,7.235519234734523
-86.9455,40.435,58,0.928,1.4208,1.632,3.648,13.872,15.504,18.976,7.1306206896551725,6.139884646865388
-86.945,40.435,114,0.8204799999999999,2.184,3.616,6.4,11.408,16.26048,20.6096,7.969760000000001,5.153108094369129
-86.945,40.4345,164,0.224,1.448,1.872,3.44,7.856,18.9592,21.12032,6.144463902439025,6.015680201847656
-86.945,40.434,62,0.25055999999999995,0.8936000000000002,1.16,1.6,7.35656,18.578399999999995,18.92,5.3986580645161295,6.760485208582829
-86.9445,40.434,112,0.35552,3.44,5.48,8.20656,9.482,11.784,17.344,7.5686800000000005,3.599629039712684
-86.9445,40.4335,149,0.456,0.536,1.68512,3.04128,6.968,10.54579200000001,17.344,4.818914362416108,4.323774176370386
-86.9445,40.433,42,0.35552,0.931008,0.96,1.224,2.7247999999999997,7.776,13.168,2.987619047619048,3.1251904738262484
-86.944,40.433,134,0.48512,1.021536,1.632,3.8763199999999998,6.4799999999999995,9.97456,13.168,4.457124776119402,3.453524670799669
-86.944,40.4325,110,0.504,0.504,1.03192,3.712,9.74624,14.704,21.53632,5.75517090909091,5.566062625964368
-86.944,40.432,14,0.15008,0.504,0.504,1.09284,3.57808,4.746624000000001,15.552,2.701342857142857,3.886273667790685
-86.9435,40.432,151,0.12255999999999999,0.36,0.68,1.95328,3.16336,4.872,14.10048,2.60139178807947,2.563775770605887
-86.9435,40.4315,45,0.04896,0.536,0.624,0.68,3.432,5.094080000000001,7.3884799999999995,2.0298488888888886,2.0247162560299894
-86.943,40.4315,137,0.11488,0.68,1.104,1.52,2.416,3.6,6.306239999999999,1.8141891970802921,1.1629791781430334
-86.943,40.431,90,0.0,0.352,0.376,1.176,2.878,4.344096000000004,10.62944,2.0656248888888884,2.267544043891856
-86.9425,40.431,103,0.0,0.0,0.448,1.10304,3.128,4.488,6.856,1.9709421359223294,1.9664129350276305
-86.9425,40.4305,122,0.0,0.007200000000000102,0.808,1.504,3.544,11.030784000000002,19.11968,3.441805245901639,4.6581795780880695
-86.9425,40.43,13,0.776,0.944,1.416,4.4524799999999995,9.794239999999999,10.459135999999999,12.24448,5.612873846153845,4.408047149876162
-86.942,40.43,136,0.0,0.0,0.0,0.576,2.136,4.54832,11.933119999999999,1.683147058823529,2.420882766269519
-86.942,40.4295,20,0.96,0.96,2.616,2.616,6.0896799999999995,9.604576000000002,11.493439999999998,4.2610079999999995,3.196913196434336
-86.9415,40.4295,143,0.0,0.376,0.672,1.04,2.99744,9.320255999999997,11.5728,2.7867944055944056,3.3106473138177948
-86.9415,40.429,25,0.12896,1.04,1.04,7.064,12.68,12.68,12.68,6.455001599999999,4.868715608292339
-86.941,40.429,149,0.12128,0.8515199999999999,1.296,1.752,6.586239999999999,9.12,12.68,3.7517632214765095,3.3197444038024284
-86.941,40.4285,28,2.328,2.328,4.68,7.538399999999999,11.08,11.08,13.64,7.261782857142856,3.3532190382620795
-86.9405,40.4285,156,0.0,0.328,1.47104,3.7612799999999997,5.636079999999999,14.712,16.0,4.97443282051282,4.8634008424737205
-86.9405,40.428,31,2.624,4.42528,6.3124400000000005,9.08104,10.216,13.225919999999999,16.0,8.788510967741937,3.5376326727705774
-86.94,40.428,159,0.0,0.0,0.9408,3.672,7.272,11.784,18.776,4.867643270440253,4.562746063176299
-86.94,40.4275,38,2.304,3.999647999999999,6.53936,12.724,18.776,18.776,21.856,11.987275789473685,6.124978724086199
-86.9395,40.4275,176,0.12255999999999999,0.65216,0.9648,4.672,7.14208,14.752,27.744,6.070383636363636,6.361379197491507
-86.9395,40.427,99,0.0,1.8816000000000002,3.6704,7.461119999999999,15.28,28.55360000000001,31.792,11.35874585858586,9.88158884122223
-86.939,40.427,111,0.0,0.0,0.5436799999999999,1.336,1.488,2.38656,19.216,1.751737657657658,2.938471145618781
-86.939,40.4265,211,0.0,0.0,0.7636799999999999,2.584,4.01968,6.83648,17.0,2.9903783886255924,2.9767535612808715
-86.939,40.426,231,0.0,0.0,0.8231999999999999,3.0620799999999995,4.592,5.9241600000000005,11.81888,3.0822825974025965,2.4041431738768972
-86.939,40.4255,149,0.0,0.0,0.072,3.272,5.087359999999999,24.832,27.456,6.052325369127517,8.47929368075122
-86.939,40.425,279,0.0,0.104,0.512,1.928,5.561439999999999,9.933952000000001,31.10208,3.918685591397849,4.8819354646716615
-86.9385,40.425,119,0.112,0.13177600000000003,0.504,2.504,6.112,8.159104,11.712,3.6554117647058835,3.4390996007416326
-86.9385,40.4255,130,0.0,0.0,0.008,1.424,4.480319999999999,6.618176,11.712,2.9979513846153845,3.384273180150015
-86.9395,40.428,29,0.0,0.0,0.34464,0.44,5.28,5.328,9.305919999999999,2.334764137931035,2.7109858960107274
-86.94,40.4285,39,0.0,0.0,0.0,1.8108799999999998,5.144,6.352,8.18976,2.708028717948719,2.715943929846047
-86.9405,40.429,38,0.11488,0.328,0.768,1.096,3.176,5.518752000000003,7.102079999999999,2.1045473684210534,2.017414442364656
