time,lat,lon,pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nr_scell1_cid,nr_scell1_freq,nr_scell2_cid,nr_scell2_freq,nr_scell3_cid,nr_scell3_freq,cell_set_type,cell_set_type_v2,throughput_dl,rtt,total_bw,time_delta
1696612894,-86.91626068,40.43141794,468,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,150.736,None,0,5.599999905
1696612894,-86.91625618,40.43141735,468,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,109.03168,None,0,5.700000048
1696612895,-86.91625212,40.43141682,468,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,91.8048,None,0,5.799999952
1696612895,-86.91624717,40.43141617,468,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,102.98144,None,0,5.899999857
1696612895,-86.91624311,40.43141564,468,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,0.11616,None,0,6
1696612895,-86.91623861,40.43141505,468,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,69.592,None,0,6.099999905
1696612895,-86.91623365,40.4314144,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,0.13824,None,0,6.200000048
1696612895,-86.9162296,40.43141408,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,288.4448,None,0,6.299999952
1696612895,-86.91622464,40.43141399,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,92.14784,None,0,6.399999857
1696612895,-86.91622058,40.43141392,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,69.592,None,0,6.5
1696612895,-86.91621562,40.43141384,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,1.06112,None,0,6.599999905
1696612895,-86.91621111,40.43141376,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,44.26432,None,0,6.700000048
1696612896,-86.91620705,40.43141369,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,67.0912,None,0,6.799999952
1696612896,-86.91620209,40.4314136,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,3.8016,None,0,6.899999857
1696612896,-86.91619803,40.43141353,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,48.552,None,0,7
1696612896,-86.91619352,40.43141345,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,48.552,None,0,7.099999905
1696612896,-86.91618856,40.43141337,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,48.552,None,0,7.200000048
1696612896,-86.91618463,40.43141345,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,39.6304,None,0,7.299999952
1696612896,-86.91617848,40.43141388,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,61.77632,None,0,7.399999857
1696612896,-86.91617345,40.43141423,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,86.80768,None,0,7.5
1696612896,-86.9161673,40.43141466,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,133.16928,None,0,7.599999905
1696612896,-86.91616171,40.43141505,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,185.664,None,0,7.700000048
1696612897,-86.91615668,40.43141541,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,169.0592,None,0,7.799999952
1696612897,-86.91615053,40.43141584,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,238.39104,None,0,7.899999857
1696612897,-86.9161455,40.43141619,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,190.91712,None,0,8
1696612897,-86.91613991,40.43141658,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,95.136,None,0,8.099999905
1696612897,-86.91613376,40.43141701,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,110.49344,None,0,8.200000048
1696612897,-86.91612893,40.43141713,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,0.71136,None,0,8.299999952
1696612897,-86.91612334,40.43141691,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,95.136,None,0,8.399999857
1696612897,-86.91611877,40.43141673,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,137.85632,None,0,8.5
1696612897,-86.91611318,40.43141651,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,0.2464,None,0,8.599999905
1696612897,-86.9161081,40.43141631,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,105.16416,None,0,8.700000048
1696612898,-86.91610353,40.43141614,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,62.704,None,0,8.799999952
1696612898,-86.91609794,40.43141592,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,131.47712,None,0,8.899999857
1696612898,-86.91609337,40.43141574,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,90.10336,None,0,9
1696612898,-86.91608829,40.43141554,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,52.61504,None,0,9.099999905
1696612898,-86.9160827,40.43141532,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,0.35264,None,0,9.200000048
1696612898,-86.91607807,40.43141524,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,165.75104,None,0,9.299999952
1696612898,-86.91607231,40.43141528,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,9.52736,None,0,9.399999857
1696612898,-86.9160676,40.43141532,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,96.22144,None,0,9.5
1696612898,-86.91606185,40.43141537,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,62.704,None,0,9.599999905
1696612898,-86.91605662,40.43141541,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,86.1952,None,0,9.700000048
1696612899,-86.91605191,40.43141545,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,118.98048,None,0,9.799999952
1696612899,-86.91604615,40.43141549,31,1200,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS,28.64416,None,0,9.899999857
1696612899,-86.91604144,40.43141553,31,1200,None,None,196,1001,None,None,None,None,None,None,None,None,None,None,LTE,LTE+LTE,43.984,None,0,10
1696612899,-86.91603621,40.43141557,31,1200,None,None,196,1001,None,None,None,None,None,None,None,None,None,None,LTE,LTE+LTE,190.7808,None,0,10.0999999
1696612899,-86.91603046,40.43141562,31,1200,None,None,196,1001,None,None,None,None,None,None,None,None,None,None,LTE,LTE+LTE,130.08416,None,0,10.20000005
1696612899,-86.91602595,40.43141563,31,1200,None,None,196,1001,None,None,None,None,None,None,None,None,None,None,LTE,LTE+LTE,43.984,None,0,10.29999995
1696612899,-86.91602074,40.43141561,31,1200,None,None,196,1001,None,None,None,None,None,None,None,None,None,None,LTE,LTE+LTE,43.984,None,0,10.39999986
1696612899,-86.91601649,40.43141559,31,1200,None,None,196,1001,None,None,None,None,None,None,None,None,None,None,LTE,LTE+LTE,20.49344,None,0,10.5
1696612899,-86.91601128,40.43141556,31,1200,None,None,196,1001,None,None,None,None,None,None,None,None,None,None,LTE,LTE+LTE,43.984,None,0,10.5999999
1696612899,-86.91600655,40.43141554,31,1200,None,None,196,1001,None,None,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0.408,None,0,10.70000005
1696612900,-86.9160023,40.43141552,31,1200,None,None,196,1001,None,None,None,None,None,None,None,None,None,None,LTE,LTE+LTE,12.8256,None,0,10.79999995
1696612900,-86.9159971,40.4314155,31,1200,None,None,196,1001,None,None,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0.408,None,0,10.89999986
1696612900,-86.91599284,40.43141548,31,1200,None,None,196,1001,None,None,None,None,None,None,None,None,None,None,LTE,LTE+LTE,3.05472,None,0,11
1696612900,-86.91598811,40.43141546,31,1200,None,None,196,1001,None,None,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0.4992,None,0,11.0999999
1696612900,-86.91598291,40.43141543,31,1200,None,None,196,1001,None,None,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0.408,None,0,11.20000005
1696612900,-86.91597906,40.43141542,31,1200,None,None,196,1001,None,None,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0.2448,None,0,11.29999995
1696612900,-86.91597362,40.4314154,31,1200,None,None,196,1001,None,None,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0.49056,None,0,11.39999986
1696612900,-86.91596917,40.43141539,31,1200,None,None,196,1001,None,None,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0.408,None,0,11.5
1696612900,-86.91596373,40.43141537,31,1200,None,None,196,1001,None,None,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0.408,None,0,11.5999999
1696612900,-86.91595879,40.43141535,31,1200,None,None,196,1001,None,None,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0.2496,None,0,11.70000005
1696612901,-86.91595434,40.43141534,31,1200,None,None,196,1001,None,None,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0.1248,None,0,11.79999995
1696612901,-86.9159489,40.43141532,31,1200,None,None,196,1001,None,None,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0.152,None,0,11.89999986
1696612901,-86.91594446,40.43141531,31,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.1248,None,0,12
1696612901,-86.91593951,40.4314153,31,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.4992,None,0,12.0999999
1696612901,-86.91593408,40.43141528,31,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.23968,None,0,12.20000005
1696612901,-86.91592967,40.43141514,31,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.1248,None,0,12.29999995
1696612901,-86.91592439,40.43141467,31,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.49056,None,0,12.39999986
1696612901,-86.91592007,40.43141429,31,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.152,None,0,12.5
1696612901,-86.91591478,40.43141382,31,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.152,None,0,12.5999999
1696612901,-86.91590998,40.43141339,31,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.3744,None,0,12.70000005
1696612902,-86.91590566,40.43141301,31,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.2496,None,0,12.79999995
1696612902,-86.91590038,40.43141254,31,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.1248,None,0,12.89999986
1696612902,-86.91589606,40.43141215,31,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.2496,None,0,13
1696612902,-86.91589125,40.43141173,31,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.208,None,0,13.0999999
1696612902,-86.91588597,40.43141126,31,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.4992,None,0,13.20000005
1696612902,-86.91588169,40.43141083,31,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.2496,None,0,13.29999995
1696612902,-86.91587655,40.43141023,31,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.208,None,0,13.39999986
1696612902,-86.91587235,40.43140973,31,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.2496,None,0,13.5
1696612902,-86.91586721,40.43140913,31,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.1248,None,0,13.5999999
1696612902,-86.91586254,40.43140858,468,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.2496,None,0,13.70000005
1696612903,-86.91585833,40.43140808,468,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.208,None,0,13.79999995
1696612903,-86.9158532,40.43140748,468,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.73024,None,0,13.89999986
1696612903,-86.91584899,40.43140698,468,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.904,None,0,14
1696612903,-86.91584432,40.43140643,468,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.904,None,0,14.0999999
1696612903,-86.91583918,40.43140583,468,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.904,None,0,14.20000005
1696612903,-86.91583484,40.43140534,468,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.904,None,0,14.29999995
1696612903,-86.91582921,40.43140477,468,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.1248,None,0,14.39999986
1696612903,-86.9158246,40.4314043,468,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,5.6848,None,0,14.5
1696612903,-86.91581897,40.43140373,468,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,2.24864,None,0,14.5999999
1696612903,-86.91581385,40.4314032,468,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,1.48672,None,0,14.70000005
1696612904,-86.91580924,40.43140273,468,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.50176,None,0,14.79999995
1696612904,-86.91580361,40.43140216,468,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.904,None,0,14.89999986
1696612904,-86.915799,40.43140169,468,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.37632,None,0,15
1696612904,-86.91579388,40.43140117,468,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.12544,None,0,15.0999999
1696612904,-86.91578825,40.43140059,468,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.12544,None,0,15.20000005
1696612904,-86.91578366,40.43140018,468,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.32,None,0,15.29999995
1696612904,-86.91577809,40.43139981,468,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.37632,None,0,15.39999986
1696612904,-86.91577353,40.43139951,468,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.51872,None,0,15.5
1696612904,-86.91576796,40.43139914,468,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.49248,None,0,15.5999999
1696612904,-86.91576289,40.43139881,468,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.50176,None,0,15.70000005
1696612905,-86.91575833,40.43139851,468,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.88736,None,0,15.79999995
1696612905,-86.91575276,40.43139814,468,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.61792,None,0,15.89999986
1696612905,-86.9157482,40.43139784,468,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.87808,None,0,16
1696612905,-86.91574314,40.4313975,468,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.37632,None,0,16.0999999
1696612905,-86.91573756,40.43139714,468,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.6272,None,0,16.20000005
1696612905,-86.91573312,40.4313968,468,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.88,None,0,16.29999995
1696612905,-86.91572785,40.43139634,468,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,1.10112,None,0,16.39999986
1696612905,-86.91572355,40.43139596,468,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,1.63072,None,0,16.5
1696612905,-86.91571828,40.4313955,468,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.75104,None,0,16.5999999
1696612905,-86.9157135,40.43139508,468,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,1.63072,None,0,16.70000005
1696612906,-86.91570919,40.43139471,468,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0.6272,None,0,16.79999995
1696612906,-86.91570393,40.43139425,468,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,1.00352,None,0,16.89999986
1696612906,-86.91569962,40.43139387,468,1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,1.86304,None,0,17
