lat,lon,timestamp,freq,cid,rsrp,rsrq,type,time_delta
41.88319945,-87.67303324,1628388455.541667,174270,629,-80.891,-10.984,nr-ml1,670.7416670322418
41.88318941,-87.67323565,1628388457.404267,174270,629,-78.508,-10.508,nr-ml1,672.6042671203613
41.88318386,-87.675281,1628388473.164258,174270,629,-70.000,-10.508,nr-ml1,688.3642580509186
41.88314205,-87.67653049,1628388482.604213,174270,629,-87.000,-11.008,nr-ml1,697.8042130470276
41.88304309,-87.67669354,1628388485.404232,174270,629,-73.008,-10.508,nr-ml1,700.6042320728302
41.88281351,-87.67671988,1628388488.773163,174270,629,-77.500,-11.008,nr-ml1,703.9731631278992
41.88259699,-87.6767098,1628388491.661607,174270,629,-71.375,-10.508,nr-ml1,706.8616070747375
41.88246999,-87.67670593,1628388494.561618,174270,629,-74.648,-11.078,nr-ml1,709.7616181373596
41.88245262,-87.67670613,1628388497.724232,174270,629,-81.008,-13.508,nr-ml1,712.924232006073
41.88237757,-87.67670367,1628388501.185303,174270,629,-81.500,-13.008,nr-ml1,716.3853030204773
41.88221156,-87.67670049,1628388504.221618,174270,629,-76.672,-11.227,nr-ml1,719.4216179847717
41.88200683,-87.67669839,1628388506.764207,174270,629,-80.508,-12.000,nr-ml1,721.9642069339752
41.88173393,-87.67667326,1628388509.655225,174270,629,-79.000,-10.508,nr-ml1,724.8552250862122
41.88153658,-87.67665598,1628388512.1216,174270,629,-74.500,-11.008,nr-ml1,727.3215999603271
41.88144388,-87.67664758,1628388514.684193,174270,629,-77.500,-11.500,nr-ml1,729.884192943573
41.88143602,-87.67664666,1628388516.928172,174270,629,-83.508,-10.508,nr-ml1,732.128172159195
41.88143603,-87.67664666,1628388519.521651,174270,629,-77.711,-11.008,nr-ml1,734.7216510772705
41.88143603,-87.67664666,1628388522.04418,174270,629,-88.508,-11.008,nr-ml1,737.2441799640656
41.88143603,-87.67664666,1628388531.883849,174270,629,-86.008,-11.500,nr-ml1,747.0838489532471
41.8813213,-87.67660145,1628388556.524133,174270,629,-83.008,-11.500,nr-ml1,771.724133014679
41.88128449,-87.67630793,1628388560.524159,174270,629,-89.500,-13.008,nr-ml1,775.7241590023041
41.88129373,-87.67604702,1628388563.063149,174270,629,-88.008,-13.008,nr-ml1,778.263149023056
41.88132164,-87.67540943,1628388568.924149,174270,629,-69.000,-10.508,nr-ml1,784.1241490840912
41.88134983,-87.67277916,1628388588.10805,174270,629,-75.000,-11.008,nr-ml1,803.3080501556396
41.88136093,-87.67209319,1628388593.078101,174270,629,-79.500,-14.500,nr-ml1,808.2781009674072
41.88138056,-87.67181579,1628388596.00159,174270,629,-86.312,-17.688,nr-ml1,811.2015900611877
41.88158481,-87.67169814,1628388599.937133,174270,629,-89.000,-19.000,nr-ml1,815.1371331214905
41.88185379,-87.67171114,1628388603.181561,174270,629,-80.797,-15.711,nr-ml1,818.3815610408783
41.8820438,-87.6717161,1628388605.564098,174270,629,-79.500,-12.000,nr-ml1,820.7640979290009
41.88215656,-87.6717213,1628388608.181974,174270,629,-81.008,-11.500,nr-ml1,823.3819739818573
41.88217083,-87.67172051,1628388610.861491,174270,629,-84.500,-17.422,nr-ml1,826.0614910125732
41.88216906,-87.67172406,1628388613.644088,174270,629,-85.508,-14.000,nr-ml1,828.8440880775452
41.88217597,-87.67172536,1628388616.123054,174270,629,-83.508,-13.508,nr-ml1,831.3230540752411
41.88218307,-87.67172541,1628388618.761557,174270,629,-83.156,-12.500,nr-ml1,833.9615571498871
41.88218312,-87.67172709,1628388621.404075,174270,629,-85.508,-11.500,nr-ml1,836.6040749549866
41.88226568,-87.67173524,1628388624.364168,174270,629,-79.500,-11.500,nr-ml1,839.5641679763794
41.88244006,-87.67174124,1628388626.921532,174270,629,-80.688,-13.281,nr-ml1,842.1215319633484
41.88265582,-87.67174262,1628388629.48412,174270,629,-81.008,-12.000,nr-ml1,844.6841199398041
41.88289597,-87.67174992,1628388632.706942,174270,629,-81.500,-13.008,nr-ml1,847.9069421291351
41.88305754,-87.67175455,1628388635.18153,174270,629,-82.906,-12.172,nr-ml1,850.381530046463
41.88318789,-87.67181168,1628388637.884069,174270,629,-94.000,-16.008,nr-ml1,853.0840690135956
41.88323848,-87.67207581,1628388641.093005,174270,629,-86.500,-12.500,nr-ml1,856.293004989624
41.88322791,-87.67236629,1628388643.281532,174270,629,-84.633,-13.094,nr-ml1,858.4815320968628
41.88320909,-87.67280389,1628388646.204057,174270,629,-86.500,-15.508,nr-ml1,861.4040570259094
41.88319159,-87.67340308,1628388650.76409,174270,629,-76.008,-10.508,nr-ml1,865.9640901088715
41.88241807,-87.67670259,1628388681.80403,174270,629,-76.500,-12.000,nr-ml1,897.0040299892426
41.88174305,-87.67669085,1628388702.283985,174270,629,-77.500,-11.008,nr-ml1,917.4839849472046
41.88143916,-87.67665598,1628388725.003996,174270,629,-83.008,-11.008,nr-ml1,940.2039959430695
41.88141739,-87.6766623,1628388747.403981,174270,629,-77.500,-11.008,nr-ml1,962.6039810180664
41.88128544,-87.6760529,1628388755.576844,174270,629,-95.000,-13.508,nr-ml1,970.7768440246582
41.88129808,-87.67565192,1628388758.381354,174270,629,-71.914,-10.922,nr-ml1,973.5813541412354
41.88130581,-87.67521997,1628388761.221436,174270,629,-76.891,-10.516,nr-ml1,976.4214360713959
41.8813048,-87.67471396,1628388764.421411,174270,629,-71.797,-10.555,nr-ml1,979.6214110851288
41.88131002,-87.6742832,1628388767.021392,174270,629,-70.977,-10.609,nr-ml1,982.2213921546936
41.88131407,-87.67398962,1628388768.801404,174270,629,-72.219,-10.594,nr-ml1,984.0014040470123
41.88132035,-87.67370236,1628388770.561427,174270,629,-71.492,-10.508,nr-ml1,985.7614271640778
41.88132242,-87.67340214,1628388772.42553,174270,629,-83.0,-11.0,nr-neighbor,987.6255300045013
41.88132664,-87.67310628,1628388774.281368,174270,629,-75.273,-10.578,nr-ml1,989.4813680648804
41.88133026,-87.67275572,1628388776.524684,174270,629,-79.500,-11.500,nr-ml1,991.7246840000153
41.881334,-87.67246586,1628388778.445576,174270,629,-71.0,-11.5,nr-neighbor,993.6455760002136
41.88133863,-87.67220024,1628388780.493973,174270,629,-85.508,-19.000,nr-ml1,995.6939730644226
41.88134323,-87.67200545,1628388782.283947,174270,629,-81.500,-18.508,nr-ml1,997.4839470386505
41.88136848,-87.67185344,1628388784.205509,174270,629,-81.0,-18.0,nr-neighbor,999.4055089950562
41.88144625,-87.67177779,1628388785.921404,174270,629,-94.977,-20.461,nr-ml1,1001.1214039325714
41.8816049,-87.67174693,1628388787.90138,174270,629,-83.602,-20.547,nr-ml1,1003.101380109787
41.8817739,-87.67174295,1628388789.761355,174270,629,-81.750,-14.992,nr-ml1,1004.961354970932
41.88195202,-87.67174615,1628388791.790798,174270,629,-82.500,-15.000,nr-ml1,1006.990797996521
41.88207318,-87.67174958,1628388793.661384,174270,629,-80.133,-13.914,nr-ml1,1008.8613841533661
41.88212961,-87.67175209,1628388795.661379,174270,629,-75.648,-10.711,nr-ml1,1010.8613791465759
41.88215012,-87.67175387,1628388797.661377,174270,629,-83.156,-14.750,nr-ml1,1012.8613770008087
41.88215452,-87.6717522,1628388799.483915,174270,629,-85.508,-12.000,nr-ml1,1014.6839151382446
41.88215453,-87.67175215,1628388801.72391,174270,629,-86.008,-12.000,nr-ml1,1016.9239101409912
41.88215453,-87.67175215,1628388803.405546,174270,629,-86.0,-12.0,nr-neighbor,1018.6055459976196
41.88215453,-87.67175215,1628388805.2014,174270,629,-85.547,-12.500,nr-ml1,1020.4014000892639
41.88215453,-87.67175215,1628388806.745536,174270,629,-83.0,-11.5,nr-neighbor,1021.9455361366272
41.88215453,-87.67175215,1628388808.685549,174270,629,-84.0,-11.5,nr-neighbor,1023.8855490684509
41.88215453,-87.67175215,1628388810.685504,174270,629,-83.0,-11.5,nr-neighbor,1025.8855040073395
41.88215453,-87.67175215,1628388812.700041,174270,629,-84.500,-11.500,nr-ml1,1027.900041103363
41.88215453,-87.67175215,1628388814.541384,174270,629,-84.594,-12.000,nr-ml1,1029.7413840293884
41.88215453,-87.67175215,1628388816.205524,174270,629,-84.0,-11.5,nr-neighbor,1031.4055240154266
41.88215605,-87.6717442,1628388818.212907,174270,629,-85.000,-13.008,nr-ml1,1033.4129071235657
41.88217996,-87.67174641,1628388820.154059,174270,629,-85.508,-11.500,nr-ml1,1035.3540589809418
41.88226641,-87.67174521,1628388821.981382,174270,629,-81.539,-12.922,nr-ml1,1037.1813819408417
41.88240488,-87.6717514,1628388823.943886,174270,629,-85.000,-14.500,nr-ml1,1039.143886089325
41.88254361,-87.67175546,1628388825.645518,174270,629,-85.0,-11.0,nr-neighbor,1040.8455181121826
41.88273134,-87.67176261,1628388827.972596,174270,629,-84.0,-16.0,nr-neighbor,1043.1725959777832
41.88285619,-87.67176529,1628388829.6879,174270,629,-92.000,-14.000,nr-ml1,1044.8879001140594
41.8829692,-87.67176877,1628388831.483898,174270,629,-87.000,-15.508,nr-ml1,1046.683897972107
41.88306363,-87.67177018,1628388833.074027,174270,629,-86.500,-13.508,nr-ml1,1048.2740271091461
41.88317102,-87.67181218,1628388835.189609,174270,629,-82.000,-12.500,nr-ml1,1050.3896090984344
41.88321469,-87.67194467,1628388837.003902,174270,629,-84.500,-16.008,nr-ml1,1052.2039020061493
41.88322037,-87.67214228,1628388838.765515,174270,629,-84.0,-13.5,nr-neighbor,1053.9655151367188
41.88321287,-87.67239745,1628388840.692848,174270,629,-86.008,-14.500,nr-ml1,1055.8928480148315
41.88320823,-87.67266464,1628388842.503897,174270,629,-85.508,-11.500,nr-ml1,1057.7038969993591
41.8832032,-87.6729254,1628388844.125581,174270,629,-92.0,-11.0,nr-neighbor,1059.325581073761
41.88319736,-87.6732503,1628388846.125468,174270,629,-74.0,-10.5,nr-neighbor,1061.3254680633545
41.88318599,-87.67362722,1628388848.4615,174270,629,-76.0,-10.5,nr-neighbor,1063.6614999771118
41.88318011,-87.6738882,1628388850.101332,174270,629,-71.039,-10.508,nr-ml1,1065.3013319969177
41.8831721,-87.67424385,1628388852.321416,174270,629,-64.445,-10.516,nr-ml1,1067.5214159488678
41.88316837,-87.67449502,1628388853.941335,174270,629,-72.766,-10.727,nr-ml1,1069.1413350105286
41.8831738,-87.67487039,1628388856.482074,174270,629,-64.500,-10.516,nr-ml1,1071.6820740699768
41.88317278,-87.67531368,1628388859.361379,174270,629,-59.789,-10.508,nr-ml1,1074.561378955841
41.88315528,-87.67577316,1628388862.402063,174270,629,-63.422,-10.508,nr-ml1,1077.6020629405975
41.8831417,-87.67617581,1628388865.141313,174270,629,-72.359,-10.508,nr-ml1,1080.341313123703
41.88313478,-87.67639001,1628388866.741304,174270,629,-77.766,-10.695,nr-ml1,1081.9413039684296
41.88310832,-87.67659902,1628388868.801374,174270,629,-69.266,-11.109,nr-ml1,1084.0013740062714
41.88299823,-87.67671519,1628388871.041335,174270,629,-71.016,-10.539,nr-ml1,1086.2413351535797
41.88274577,-87.67671771,1628388874.04131,174270,629,-75.062,-11.133,nr-ml1,1089.241310119629
41.88254526,-87.67671608,1628388876.321406,174270,629,-73.422,-11.305,nr-ml1,1091.5214059352875
41.88244438,-87.67671685,1628388877.92131,174270,629,-77.734,-11.789,nr-ml1,1093.1213099956512
41.88237278,-87.67671545,1628388879.861324,174270,629,-78.656,-11.914,nr-ml1,1095.0613241195679
41.88236169,-87.67671691,1628388882.361291,174270,629,-78.383,-11.031,nr-ml1,1097.5612909793854
41.88236806,-87.6767169,1628388885.561296,174270,629,-79.695,-11.266,nr-ml1,1100.7612960338593
41.88233174,-87.67671891,1628388888.761292,174270,629,-79.344,-12.266,nr-ml1,1103.9612920284271
41.88220738,-87.67672112,1628388891.32131,174270,629,-80.586,-12.875,nr-ml1,1106.5213100910187
41.88202385,-87.67671911,1628388893.882059,174270,629,-76.984,-11.281,nr-ml1,1109.0820591449738
41.88180331,-87.6766885,1628388896.161297,174270,629,-74.203,-10.898,nr-ml1,1111.3612971305847
41.88159702,-87.67665375,1628388898.587598,174270,629,-74.0,-10.5,nr-serving,1113.7875981330872
41.88152764,-87.67664759,1628388899.671685,174270,629,-74.0,-10.5,nr-serving,1114.8716850280762
41.88146081,-87.6766379,1628388901.921314,174270,629,-78.875,-11.711,nr-ml1,1117.121314048767
41.8814592,-87.67663698,1628388903.521297,174270,629,-79.906,-11.305,nr-ml1,1118.7212970256805
41.88145938,-87.67663696,1628388905.121362,174270,629,-81.750,-11.680,nr-ml1,1120.3213620185852
41.88145938,-87.67663696,1628388906.721336,174270,629,-79.031,-11.312,nr-ml1,1121.9213359355927
41.88145938,-87.67663696,1628388908.201293,174270,629,-81.062,-11.500,nr-ml1,1123.401293039322
41.88145938,-87.67663696,1628388910.043798,174270,629,-87.500,-14.000,nr-ml1,1125.2437980175018
41.88145938,-87.67663696,1628388911.963843,174270,629,-86.008,-13.008,nr-ml1,1127.1638431549072
41.88144867,-87.67663445,1628388913.725413,174270,629,-84.0,-12.0,nr-neighbor,1128.9254131317139
41.88144354,-87.6766325,1628388915.441288,174270,629,-79.148,-12.000,nr-ml1,1130.6412880420685
41.88144368,-87.67663257,1628388917.340916,174270,629,-79.062,-11.500,nr-ml1,1132.540915966034
41.88144368,-87.67663257,1628388919.243817,174270,629,-84.000,-12.000,nr-ml1,1134.4438171386719
41.88144368,-87.67663257,1628388920.985464,174270,629,-84.0,-11.5,nr-neighbor,1136.185464143753
41.88144368,-87.67663257,1628388922.905424,174270,629,-83.0,-11.0,nr-neighbor,1138.1054241657257
41.88144368,-87.67663257,1628388924.825447,174270,629,-86.0,-11.0,nr-neighbor,1140.0254471302032
41.88144368,-87.67663257,1628388926.765405,174270,629,-85.0,-11.0,nr-neighbor,1141.9654049873352
41.88144368,-87.67663257,1628388928.845372,174270,629,-83.0,-11.0,nr-neighbor,1144.0453720092773
41.88140649,-87.67664252,1628388930.613859,174270,629,-81.500,-12.000,nr-ml1,1145.8138589859009
41.88140501,-87.67664258,1628388932.520932,174270,629,-79.609,-11.719,nr-ml1,1147.720932006836
41.88140501,-87.67664258,1628388934.121271,174270,629,-81.383,-12.219,nr-ml1,1149.321270942688
41.88140501,-87.67664258,1628388935.56541,174270,629,-86.0,-14.0,nr-neighbor,1150.7654099464417
41.88140438,-87.67663921,1628388937.41567,174270,629,-85.508,-15.508,nr-ml1,1152.615669965744
41.88139606,-87.67662939,1628388939.321274,174270,629,-81.008,-12.930,nr-ml1,1154.5212740898132
41.8813451,-87.67662389,1628388941.260877,174270,629,-79.688,-12.047,nr-ml1,1156.460876941681
41.88125343,-87.67649837,1628388944.081259,174270,629,-77.117,-13.141,nr-ml1,1159.281259059906
41.88125879,-87.67615829,1628388947.241251,174270,629,-85.414,-12.227,nr-ml1,1162.441251039505
41.88126931,-87.67576676,1628388950.481266,174270,629,-83.445,-11.562,nr-ml1,1165.6812660694122
41.88128015,-87.67547507,1628388952.721265,174270,629,-74.703,-10.617,nr-ml1,1167.9212651252747
41.88128492,-87.67527798,1628388954.360908,174270,629,-74.727,-10.711,nr-ml1,1169.5609080791473
41.88128495,-87.67505187,1628388956.1009,174270,629,-75.875,-10.633,nr-ml1,1171.3008999824524
41.88128958,-87.67482435,1628388957.820907,174270,629,-72.250,-10.750,nr-ml1,1173.02090716362
41.88129481,-87.67457273,1628388959.800908,174270,629,-70.555,-10.562,nr-ml1,1175.0009081363678
41.88130041,-87.67435057,1628388961.560929,174270,629,-72.656,-10.578,nr-ml1,1176.760929107666
41.88129963,-87.67413354,1628388963.160908,174270,629,-73.445,-10.695,nr-ml1,1178.3609080314636
41.88129991,-87.67392429,1628388964.68085,174270,629,-74.516,-10.508,nr-ml1,1179.8808500766754
41.88129947,-87.67361775,1628388966.8609,174270,629,-74.523,-10.688,nr-ml1,1182.0608999729156
41.88130084,-87.67339319,1628388968.48088,174270,629,-75.844,-11.023,nr-ml1,1183.6808800697327
41.88130481,-87.67317356,1628388970.080871,174270,629,-76.891,-10.805,nr-ml1,1185.2808711528778
41.88130603,-87.67295557,1628388971.681258,174270,629,-74.938,-10.812,nr-ml1,1186.8812580108643
41.88130878,-87.67270651,1628388973.620876,174270,629,-71.914,-10.578,nr-ml1,1188.820876121521
41.88131267,-87.67249182,1628388975.4009,174270,629,-73.203,-11.922,nr-ml1,1190.6008999347687
41.88132145,-87.67230322,1628388977.020882,174270,629,-81.617,-14.992,nr-ml1,1192.2208819389343
41.88132781,-87.67218486,1628388978.185403,174270,629,-81.0,-16.5,nr-neighbor,1193.3854031562805
41.8813348,-87.67204028,1628388980.131648,174270,629,-84.000,-19.000,nr-ml1,1195.3316481113434
41.88133823,-87.67195693,1628388981.960905,174270,629,-81.711,-20.367,nr-ml1,1197.160905122757
41.88134096,-87.67191362,1628388983.965339,174270,629,-83.0,-20.5,nr-neighbor,1199.1653389930725
41.88134266,-87.67189611,1628388985.6267,174270,629,-80.000,-17.000,nr-ml1,1200.8266999721527
41.88134685,-87.67187129,1628388987.643757,174270,629,-82.000,-16.500,nr-ml1,1202.8437571525574
41.88135285,-87.6718344,1628388989.565334,174270,629,-81.0,-14.5,nr-neighbor,1204.7653341293335
41.88138486,-87.6717816,1628388991.34088,174270,629,-83.133,-21.141,nr-ml1,1206.5408799648285
41.88146702,-87.67172663,1628388993.100851,174270,629,-84.250,-17.844,nr-ml1,1208.3008511066437
41.8815875,-87.67171017,1628388994.720876,174270,629,-118.320,-29.445,nr-ml1,1209.9208760261536
41.88171653,-87.67171379,1628388996.28533,174270,629,-91.0,-18.0,nr-neighbor,1211.4853301048279
41.88184862,-87.67172316,1628388998.000826,174270,629,-79.875,-13.773,nr-ml1,1213.2008259296417
41.88196037,-87.67173122,1628389000.043416,174270,629,-78.508,-15.000,nr-ml1,1215.243416070938
41.88202884,-87.67173463,1628389001.865344,174270,629,-86.0,-16.5,nr-neighbor,1217.06534409523
41.88206636,-87.67173496,1628389003.520898,174270,629,-76.008,-11.867,nr-ml1,1218.7208981513977
41.88208371,-87.67173541,1628389005.085341,174270,629,-83.0,-13.5,nr-neighbor,1220.2853410243988
41.88208608,-87.6717369,1628389007.085608,174270,629,-86.0,-12.0,nr-neighbor,1222.2856080532074
41.88208996,-87.67173789,1628389008.860891,174270,629,-81.078,-13.578,nr-ml1,1224.0608911514282
41.88210181,-87.67174007,1628389011.003408,174270,629,-83.508,-12.000,nr-ml1,1226.2034080028534
41.88211011,-87.67173939,1628389012.765295,174270,629,-83.0,-14.0,nr-neighbor,1227.9652950763702
41.88212679,-87.67173975,1628389014.528794,174270,629,-87.000,-23.008,nr-ml1,1229.7287940979004
41.88218489,-87.67173843,1628389016.520841,174270,629,-77.852,-11.852,nr-ml1,1231.7208409309387
41.88228157,-87.67173805,1628389018.523434,174270,629,-87.000,-13.508,nr-ml1,1233.723433971405
41.88242076,-87.67174277,1628389020.663407,174270,629,-80.508,-12.500,nr-ml1,1235.8634071350098
41.88255865,-87.67174714,1628389022.425659,174270,629,-88.0,-11.0,nr-neighbor,1237.6256589889526
41.88271992,-87.67175509,1628389024.58531,174270,629,-76.0,-11.5,nr-neighbor,1239.7853100299835
41.88284183,-87.67176056,1628389026.200874,174270,629,-80.727,-12.148,nr-ml1,1241.4008741378784
41.88298191,-87.67176725,1628389028.123391,174270,629,-92.500,-14.500,nr-ml1,1243.3233909606934
41.88308601,-87.67177383,1628389029.805343,174270,629,-86.0,-17.0,nr-neighbor,1245.0053429603577
41.88317292,-87.6718165,1628389031.58086,174270,629,-82.641,-12.977,nr-ml1,1246.7808599472046
41.88322093,-87.67196801,1628389033.643378,174270,629,-82.500,-12.000,nr-ml1,1248.8433780670166
41.88322652,-87.6721519,1628389035.325327,174270,629,-87.0,-11.0,nr-neighbor,1250.5253269672394
41.88321971,-87.67237271,1628389037.100859,174270,629,-82.438,-13.094,nr-ml1,1252.3008589744568
41.8832188,-87.67264389,1628389038.983353,174270,629,-85.000,-14.500,nr-ml1,1254.183352947235
41.88321927,-87.67289216,1628389040.665317,174270,629,-86.0,-12.0,nr-neighbor,1255.865317106247
41.88321604,-87.67320466,1628389042.765294,174270,629,-77.0,-10.5,nr-neighbor,1257.965294122696
41.88321028,-87.67351334,1628389044.765274,174270,629,-73.0,-10.5,nr-neighbor,1259.9652740955353
41.88320882,-87.67376554,1628389046.400809,174270,629,-71.797,-10.594,nr-ml1,1261.60080909729
41.88320079,-87.6741188,1628389048.641938,174270,629,-61.961,-10.531,nr-ml1,1263.8419380187988
41.88318367,-87.67461384,1628389051.841911,174270,629,-66.852,-10.516,nr-ml1,1267.041911125183
41.88316657,-87.67502978,1628389054.400833,174270,629,-63.125,-10.555,nr-ml1,1269.600832939148
41.88315968,-87.67529812,1628389056.00083,174270,629,-59.336,-10.562,nr-ml1,1271.2008299827576
41.88315823,-87.67582779,1628389059.200819,174270,629,-63.688,-10.516,nr-ml1,1274.4008190631866
41.88315927,-87.6763148,1628389062.400805,174270,629,-79.328,-10.758,nr-ml1,1277.6008050441742
41.88313758,-87.67656081,1628389064.920815,174270,629,-72.867,-10.930,nr-ml1,1280.120815038681
41.88300191,-87.67669876,1628389067.841938,174270,629,-68.742,-10.523,nr-ml1,1283.0419380664825
41.88277945,-87.67671284,1628389070.560879,174270,629,-75.070,-10.992,nr-ml1,1285.7608790397644
41.88258005,-87.67671959,1628389072.9208,174270,629,-73.734,-11.000,nr-ml1,1288.1208000183105
41.88242841,-87.67672144,1628389075.800811,174270,629,-79.148,-12.664,nr-ml1,1291.000811100006
41.88242925,-87.67672907,1628389079.000794,174270,629,-76.977,-12.258,nr-ml1,1294.2007939815521
41.88243466,-87.676732,1628389082.2008,174270,629,-77.008,-12.344,nr-ml1,1297.4007999897003
41.88236673,-87.67673667,1628389085.240788,174270,629,-80.406,-13.461,nr-ml1,1300.4407880306244
41.8822342,-87.67674127,1628389087.480801,174270,629,-80.727,-13.102,nr-ml1,1302.680801153183
41.88200092,-87.67672978,1628389090.040778,174270,629,-79.008,-11.422,nr-ml1,1305.2407779693604
41.88177965,-87.67671237,1628389092.160785,174270,629,-74.570,-11.156,nr-ml1,1307.3607850074768
41.88162813,-87.67668095,1628389093.760832,174270,629,-73.898,-10.859,nr-ml1,1308.960832118988
41.88154372,-87.67666169,1628389095.360793,174270,629,-73.508,-10.766,nr-ml1,1310.5607931613922
41.88149428,-87.6766475,1628389097.28078,174270,629,-74.250,-11.008,nr-ml1,1312.4807801246643
41.88147503,-87.67664323,1628389099.280767,174270,629,-75.422,-10.969,nr-ml1,1314.4807670116425
41.88146717,-87.67664212,1628389100.880774,174270,629,-76.422,-10.812,nr-ml1,1316.0807740688324
41.88146738,-87.67664216,1628389102.820725,174270,629,-73.883,-11.008,nr-ml1,1318.0207250118256
41.88146738,-87.67664216,1628389104.520767,174270,629,-72.797,-10.508,nr-ml1,1319.7207670211792
41.88146738,-87.67664216,1628389107.16079,174270,629,-75.961,-10.945,nr-ml1,1322.360790014267
41.88146738,-87.67664216,1628389109.440805,174270,629,-74.914,-10.883,nr-ml1,1324.6408050060272
41.88146738,-87.67664216,1628389111.786459,174270,629,-81.0,-11.0,nr-neighbor,1326.9864590168
41.88146738,-87.67664216,1628389113.480734,174270,629,-75.406,-11.008,nr-ml1,1328.6807341575623
41.88146738,-87.67664216,1628389115.4833,174270,629,-82.500,-11.008,nr-ml1,1330.6833000183105
41.88146738,-87.67664216,1628389117.141502,174270,629,-83.008,-11.008,nr-ml1,1332.3415019512177
41.88146738,-87.67664216,1628389119.120777,174270,629,-75.836,-11.008,nr-ml1,1334.320776939392
41.88146738,-87.67664216,1628389122.200764,174270,629,-75.688,-10.797,nr-ml1,1337.4007639884949
41.88146738,-87.67664216,1628389124.685217,174270,629,-74.0,-11.0,nr-neighbor,1339.8852169513702
41.88146738,-87.67664216,1628389126.38073,174270,629,-78.031,-11.773,nr-ml1,1341.5807299613953
41.88146738,-87.67664216,1628389127.980737,174270,629,-79.422,-12.031,nr-ml1,1343.1807370185852
41.88146738,-87.67664216,1628389129.580739,174270,629,-77.977,-11.797,nr-ml1,1344.780739068985
41.88146738,-87.67664216,1628389131.180741,174270,629,-77.750,-11.469,nr-ml1,1346.3807411193848
41.88146738,-87.67664216,1628389132.706464,174270,629,-82.500,-11.500,nr-ml1,1347.906464099884
41.88146738,-87.67664216,1628389134.440743,174270,629,-78.141,-11.977,nr-ml1,1349.6407430171967
41.88146738,-87.67664216,1628389137.160768,174270,629,-77.945,-11.922,nr-ml1,1352.3607680797577
41.8814364,-87.67663451,1628389139.880751,174270,629,-79.352,-11.961,nr-ml1,1355.0807509422302
41.88137437,-87.67661053,1628389142.200727,174270,629,-73.953,-11.312,nr-ml1,1357.400727033615
41.8813286,-87.6765082,1628389144.040747,174270,629,-75.891,-13.195,nr-ml1,1359.240746974945
41.88131305,-87.67626446,1628389146.340765,174270,629,-83.242,-12.484,nr-ml1,1361.5407650470734
41.88131472,-87.67605487,1628389147.940702,174270,629,-86.688,-14.383,nr-ml1,1363.140702009201
41.88131988,-87.67580284,1628389149.640754,174270,629,-79.539,-11.656,nr-ml1,1364.840754032135
41.88132404,-87.67554027,1628389151.320775,174270,629,-74.578,-10.852,nr-ml1,1366.5207750797272
41.88132129,-87.67511563,1628389153.880706,174270,629,-73.820,-10.602,nr-ml1,1369.0807061195374
41.88131186,-87.67477861,1628389155.960762,174270,629,-73.961,-10.625,nr-ml1,1371.1607620716095
41.88130597,-87.67437563,1628389158.360744,174270,629,-70.180,-10.602,nr-ml1,1373.560744047165
41.88131173,-87.6740531,1628389160.440729,174270,629,-72.023,-10.594,nr-ml1,1375.6407289505005
41.88130921,-87.67359424,1628389163.320732,174270,629,-76.844,-10.875,nr-ml1,1378.520732164383
41.88131062,-87.6732308,1628389165.720714,174270,629,-77.148,-10.938,nr-ml1,1380.9207141399384
41.88132531,-87.6729772,1628389167.320706,174270,629,-76.078,-10.945,nr-ml1,1382.5207059383392
41.8813286,-87.67274065,1628389168.844397,174270,629,-78.508,-12.000,nr-ml1,1384.0443971157074
41.88132959,-87.6724782,1628389170.600722,174270,629,-73.133,-11.922,nr-ml1,1385.8007221221924
41.8813286,-87.67224834,1628389172.460716,174270,629,-77.000,-13.867,nr-ml1,1387.6607160568237
41.88133421,-87.67201903,1628389174.920707,174270,629,-81.281,-19.047,nr-ml1,1390.1207070350647
41.88134185,-87.6719116,1628389176.320672,174270,629,-100.336,-24.680,nr-ml1,1391.520672082901
41.88142172,-87.67175283,1628389179.300705,174270,629,-83.477,-16.734,nr-ml1,1394.5007050037384
41.8815678,-87.67172905,1628389181.54074,174270,629,-90.680,-26.039,nr-ml1,1396.7407400608063
41.88175865,-87.67173268,1628389183.880706,174270,629,-78.922,-14.172,nr-ml1,1399.0807061195374
41.88192418,-87.67173496,1628389185.800685,174270,629,-79.359,-14.781,nr-ml1,1401.0006849765778
41.88206133,-87.67173672,1628389187.720677,174270,629,-79.180,-16.602,nr-ml1,1402.92067694664
41.88214021,-87.67173819,1628389190.12069,174270,629,-81.352,-12.977,nr-ml1,1405.3206901550293
41.88214462,-87.67174159,1628389192.360705,174270,629,-80.547,-13.562,nr-ml1,1407.560704946518
41.88214639,-87.67174609,1628389194.441794,174270,629,-82.133,-13.117,nr-ml1,1409.6417939662933
41.88215755,-87.67174746,1628389196.520673,174270,629,-77.852,-12.680,nr-ml1,1411.720673084259
41.88215944,-87.67174827,1628389198.760683,174270,629,-81.055,-15.203,nr-ml1,1413.960683107376
41.88215944,-87.67174827,1628389200.683225,174270,629,-84.000,-13.008,nr-ml1,1415.8832249641418
41.88215944,-87.67174827,1628389202.683232,174270,629,-83.008,-13.008,nr-ml1,1417.8832321166992
41.88215944,-87.67174827,1628389204.365121,174270,629,-83.0,-13.0,nr-neighbor,1419.56512093544
