time,lat,lon,pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nr_scell1_cid,nr_scell1_freq,nr_scell2_cid,nr_scell2_freq,nr_scell3_cid,nr_scell3_freq,cell_set_type,cell_set_type_v2,throughput,rtt,disruption,thput_confidence_level,time_delta,cellset_id
1628387784.8,-87.6741835,41.8814493,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,None,None,None,1,0.0,0
1628387951.8,-87.67432187,41.88130006,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,167.10000014305115,0
1628387951.9,-87.67432186,41.88130005,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,167.10000014305115,1
1628387952.1,-87.67432182,41.88130003,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,167.40000009536743,1
1628387952.2,-87.67432181,41.88130002,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,167.40000009536743,0
1628387952.4,-87.67432177,41.8813,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,167.70000004768372,0
1628387952.5,-87.67432175,41.88129999,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,167.70000004768372,1
1628387952.8,-87.6743217,41.88129996,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,168.10000014305115,1
1628387952.9,-87.67432168,41.88129994,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,168.10000014305115,0
1628387953.1,-87.67432164,41.88129992,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,168.40000009536743,0
1628387953.2,-87.67432163,41.88129992,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,168.40000009536743,1
1628387959.4,-87.67432134,41.88129968,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,174.70000004768372,1
1628387959.5,-87.67432134,41.88129967,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,1,174.70000004768372,0
1628387959.7,-87.67432133,41.88129966,76,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0,None,None,1,175.0,0
1628387959.8,-87.67432132,41.88129965,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,175.0,1
1628387960.1,-87.6743213,41.88129963,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,175.40000009536743,1
1628387960.2,-87.6743213,41.88129963,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,175.40000009536743,0
1628387960.7,-87.67432128,41.8812996,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,176.0,0
1628387960.8,-87.67432127,41.88129959,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,176.0,1
1628387961.1,-87.67432126,41.88129957,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,176.40000009536743,1
1628387961.2,-87.67432126,41.88129956,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,176.40000009536743,0
1628387961.5,-87.67432125,41.88129954,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,176.79999995231628,0
1628387961.6,-87.67432125,41.88129954,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,176.79999995231628,1
1628387961.9,-87.67432124,41.88129951,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,177.20000004768372,1
1628387962.0,-87.67432123,41.88129951,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,177.20000004768372,0
1628387962.2,-87.67432123,41.8812995,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,177.5,0
1628387962.3,-87.67432122,41.88129949,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,177.5,1
1628387962.6,-87.6743212,41.88129947,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,177.90000009536743,1
1628387962.7,-87.6743212,41.88129947,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,177.90000009536743,0
1628387962.9,-87.67432118,41.88129945,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,178.20000004768372,0
1628387963.0,-87.67432118,41.88129945,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,178.20000004768372,1
1628387963.3,-87.67432116,41.88129943,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,178.60000014305115,1
1628387963.4,-87.67432116,41.88129942,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,178.60000014305115,0
1628387963.7,-87.67432115,41.88129939,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,179.0,0
1628387963.8,-87.67432114,41.88129938,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,179.0,1
1628387964.1,-87.67432113,41.88129935,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,179.40000009536743,1
1628387964.2,-87.67432113,41.88129935,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,179.40000009536743,0
1628387964.4,-87.67432112,41.88129933,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,179.70000004768372,0
1628387964.5,-87.67432111,41.88129932,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,179.70000004768372,1
1628387964.8,-87.6743211,41.8812993,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,180.10000014305115,1
1628387964.9,-87.67432109,41.88129929,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,180.10000014305115,0
1628387965.4,-87.67432107,41.88129926,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,180.70000004768372,0
1628387965.5,-87.67432107,41.88129925,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,180.70000004768372,1
1628387965.8,-87.67432105,41.88129923,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,181.10000014305115,1
1628387965.9,-87.67432105,41.88129922,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,181.10000014305115,0
1628387966.2,-87.67432104,41.8812992,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,181.5,0
1628387966.3,-87.67432103,41.88129919,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,181.5,1
1628387966.6,-87.67432102,41.88129916,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,181.90000009536743,1
1628387966.7,-87.67432101,41.88129916,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,181.90000009536743,0
1628387967.2,-87.67432098,41.88129914,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,182.5,0
1628387967.3,-87.67432095,41.88129918,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,182.5,1
1628387967.6,-87.67432089,41.8812993,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,182.90000009536743,1
1628387967.7,-87.67432087,41.88129933,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,182.90000009536743,0
1628387968.2,-87.67432076,41.88129952,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,183.5,0
1628387968.3,-87.67432074,41.88129956,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,183.5,1
1628387968.7,-87.67432065,41.88129971,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,184.0,1
1628387968.8,-87.67432063,41.88129975,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,184.0,0
1628387969.4,-87.67432054,41.88129986,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,184.70000004768372,0
1628387969.5,-87.67432054,41.88129986,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,184.70000004768372,1
1628387969.8,-87.67432052,41.88129986,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,185.10000014305115,1
1628387969.9,-87.67432051,41.88129985,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,185.10000014305115,0
1628387970.1,-87.6743205,41.88129985,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,185.40000009536743,0
1628387970.2,-87.6743205,41.88129984,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,185.40000009536743,1
1628387970.5,-87.67432048,41.88129982,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,185.79999995231628,1
1628387970.6,-87.67432048,41.88129981,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,185.79999995231628,0
1628387970.9,-87.67432046,41.88129979,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,186.20000004768372,0
1628387971.0,-87.67432046,41.88129978,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,186.20000004768372,1
1628387971.2,-87.67432045,41.88129977,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,186.5,1
1628387971.3,-87.67432044,41.88129976,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,186.5,0
1628387971.6,-87.67432044,41.88129973,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,186.90000009536743,0
1628387971.7,-87.67432043,41.88129973,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,186.90000009536743,1
1628387972.0,-87.67432042,41.8812997,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,187.29999995231628,1
1628387972.1,-87.67432042,41.88129969,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,187.29999995231628,0
1628387972.3,-87.67432041,41.88129968,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,187.60000014305115,0
1628387972.4,-87.67432041,41.88129967,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,187.60000014305115,1
1628387972.7,-87.67432039,41.88129964,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,188.0,1
1628387972.8,-87.67432039,41.88129964,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,188.0,0
1628387973.0,-87.67432038,41.88129962,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,188.29999995231628,0
1628387973.1,-87.67432037,41.88129961,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,188.29999995231628,1
1628387973.4,-87.67432036,41.88129959,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,188.70000004768372,1
1628387973.5,-87.67432036,41.88129959,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,188.70000004768372,0
1628387973.8,-87.67432036,41.88129957,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,189.10000014305115,0
1628387973.9,-87.67432035,41.88129956,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,189.10000014305115,1
1628387974.1,-87.67432035,41.88129955,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,189.40000009536743,1
1628387974.2,-87.67432035,41.88129955,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,189.40000009536743,0
1628387974.5,-87.67432034,41.88129952,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,189.79999995231628,0
1628387974.6,-87.67432034,41.88129952,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,189.79999995231628,1
1628387974.9,-87.67432033,41.8812995,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,190.20000004768372,1
1628387975.0,-87.67432033,41.88129949,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,190.20000004768372,0
1628387975.2,-87.67432033,41.88129948,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,190.5,0
1628387975.3,-87.67432033,41.88129947,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,190.5,1
1628387975.6,-87.67432033,41.88129945,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,190.90000009536743,1
1628387975.7,-87.67432032,41.88129945,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,190.90000009536743,0
1628387975.9,-87.67432032,41.88129943,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,191.20000004768372,0
1628387976.0,-87.67432032,41.88129943,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,191.20000004768372,1
1628387982.1,-87.67424931,41.88130445,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,197.40000009536743,1
1628387982.2,-87.6742448,41.88130474,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,None,None,1,197.40000009536743,0
1628387982.5,-87.67422787,41.88130583,76,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,LTE,0,None,None,1,197.79999995231628,0
1628387982.6,-87.67422167,41.88130622,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,197.79999995231628,1
1628387992.2,-87.67334915,41.88131411,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,207.5,1
1628387992.3,-87.67334034,41.88131442,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,207.5,0
1628387992.4,-87.67333232,41.88131469,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,207.70000004768372,0
1628387992.5,-87.67332511,41.88131494,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,207.70000004768372,1
1628387992.8,-87.67330107,41.88131578,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,208.10000014305115,1
1628387992.9,-87.67329226,41.88131608,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,208.10000014305115,0
1628387993.1,-87.67327623,41.88131664,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,208.40000009536743,0
1628387993.2,-87.67326976,41.88131691,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,208.40000009536743,1
1628387993.6,-87.67323635,41.88131845,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,208.90000009536743,1
1628387993.7,-87.67322902,41.88131879,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,208.90000009536743,0
1628387993.9,-87.67321191,41.88131958,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,209.20000004768372,0
1628387994.0,-87.67320457,41.88131992,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,209.20000004768372,1
1628387994.2,-87.67318794,41.88132075,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,209.5,1
1628387994.3,-87.67317824,41.88132133,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,209.5,0
1628387994.9,-87.67312531,41.88132453,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,210.20000004768372,0
1628387995.0,-87.67311737,41.881325,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,210.20000004768372,1
1628387995.2,-87.67310006,41.88132573,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,210.5,1
1628387995.3,-87.67309097,41.88132569,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,210.5,0
1628387995.6,-87.67306617,41.88132558,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,210.90000009536743,0
1628387995.7,-87.67305872,41.88132554,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,210.90000009536743,1
1628387995.9,-87.67304136,41.88132547,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,211.20000004768372,1
1628387996.0,-87.67303392,41.88132543,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,211.20000004768372,0
1628387996.3,-87.67300831,41.88132552,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,211.60000014305115,0
1628387996.4,-87.67300005,41.88132561,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,211.60000014305115,1
1628387996.6,-87.67298353,41.88132577,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,211.90000009536743,1
1628387996.7,-87.6729761,41.88132585,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,211.90000009536743,0
1628387996.9,-87.67295876,41.88132602,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,212.20000004768372,0
1628387997.0,-87.67295132,41.8813261,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,212.20000004768372,1
1628387997.4,-87.6729145,41.8813267,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,212.70000004768372,1
1628387997.5,-87.67290565,41.88132687,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,212.70000004768372,0
1628387997.7,-87.67288598,41.88132726,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,213.0,0
1628387997.8,-87.67287615,41.88132746,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,213.0,1
1628387998.0,-87.67285648,41.88132785,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,213.29999995231628,1
1628387998.1,-87.67284566,41.88132806,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,213.29999995231628,0
1628387998.4,-87.6728146,41.88132838,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,213.70000004768372,0
1628387998.5,-87.67280525,41.88132847,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,213.70000004768372,1
1628387998.7,-87.67278447,41.88132866,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,214.0,1
1628387998.8,-87.67277408,41.88132876,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,214.0,0
1628387999.4,-87.67270918,41.88132934,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,214.70000004768372,0
1628387999.5,-87.67269933,41.88132942,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,214.70000004768372,1
1628387999.8,-87.67266652,41.88132969,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,215.10000014305115,1
1628387999.9,-87.67265449,41.88132979,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,215.10000014305115,0
1628388000.1,-87.67263262,41.88132997,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,215.40000009536743,0
1628388000.2,-87.67262344,41.88133012,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,215.40000009536743,1
1628388003.6,-87.67223225,41.88134625,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,218.90000009536743,1
1628388003.7,-87.67222274,41.88134662,76,675,8,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,218.90000009536743,0
1628388006.0,-87.67205522,41.8813548,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,221.29999995231628,0
1628388006.1,-87.67204865,41.88135513,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,221.29999995231628,1
1628388006.4,-87.67203019,41.88135797,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,221.70000004768372,1
1628388006.5,-87.6720244,41.88135894,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,221.70000004768372,0
1628388017.0,-87.67170537,41.88172134,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,232.29999995231628,0
1628388017.1,-87.67170488,41.8817277,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,232.29999995231628,1
1628388017.3,-87.67170547,41.88173956,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,232.60000014305115,1
1628388017.4,-87.67170587,41.88174585,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,232.60000014305115,0
1628388019.0,-87.67171495,41.88184888,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,234.29999995231628,0
1628388019.1,-87.67171573,41.88185618,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,234.29999995231628,1
1628388019.4,-87.67171744,41.88187598,76,675,629,174270,76,9840,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,LTE+5GS_LTE,0,None,None,1,234.70000004768372,1
1628388019.5,-87.67171793,41.88188191,76,675,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,LTE,LTE+LTE,0,None,None,1,234.70000004768372,0
