thput,cdf
-0.6474,0.007633587786259542
-0.434,0.015267175572519083
-0.2735,0.022900763358778626
0.0,0.030534351145038167
0.0,0.03816793893129771
0.0,0.04580152671755725
0.0,0.05343511450381679
0.0,0.061068702290076333
0.0,0.06870229007633588
0.0,0.07633587786259542
0.0,0.08396946564885496
0.0,0.0916030534351145
0.0,0.09923664122137404
0.0,0.10687022900763359
0.0,0.11450381679389313
0.0,0.12213740458015267
0.0,0.1297709923664122
0.0,0.13740458015267176
0.0,0.14503816793893132
0.0,0.15267175572519087
0.0,0.16030534351145043
0.0,0.16793893129770998
0.0,0.17557251908396954
0.0,0.1832061068702291
0.0,0.19083969465648865
0.0,0.1984732824427482
0.0,0.20610687022900775
0.0,0.2137404580152673
0.0,0.22137404580152686
0.0,0.22900763358778642
0.0,0.23664122137404597
0.0,0.24427480916030553
0.0,0.2519083969465651
1.845,0.25954198473282464
1.9256,0.2671755725190842
2.3348,0.27480916030534375
3.034,0.2824427480916033
3.1454,0.29007633587786286
3.255,0.2977099236641224
3.5091,0.30534351145038197
3.526,0.3129770992366415
3.7508,0.3206106870229011
3.8973,0.32824427480916063
3.9791,0.3358778625954202
4.0384,0.34351145038167974
4.107,0.3511450381679393
4.2251,0.35877862595419885
4.235,0.3664122137404584
4.4419,0.37404580152671796
4.5026,0.3816793893129775
4.5267,0.38931297709923707
4.5294,0.3969465648854966
5.0459,0.4045801526717562
5.2214,0.41221374045801573
5.6572,0.4198473282442753
5.6791,0.42748091603053484
5.7765,0.4351145038167944
6.3731,0.44274809160305395
6.6732,0.4503816793893135
6.8313,0.45801526717557306
7.4402,0.4656488549618326
7.4415,0.47328244274809217
9.0,0.4809160305343517
9.4781,0.4885496183206113
9.4894,0.49618320610687083
9.8275,0.5038167938931304
10.9226,0.5114503816793899
11.0385,0.5190839694656495
11.0718,0.526717557251909
11.4461,0.5343511450381686
11.5973,0.5419847328244282
11.7764,0.5496183206106877
11.996,0.5572519083969473
12.335,0.5648854961832068
12.4845,0.5725190839694664
13.1254,0.5801526717557259
13.628,0.5877862595419855
14.2496,0.595419847328245
14.8851,0.6030534351145046
16.1393,0.6106870229007642
16.4598,0.6183206106870237
16.7059,0.6259541984732833
17.9903,0.6335877862595428
18.9567,0.6412213740458024
19.4372,0.6488549618320619
20.0255,0.6564885496183215
20.7542,0.664122137404581
21.1705,0.6717557251908406
21.4152,0.6793893129771001
22.0435,0.6870229007633597
22.118,0.6946564885496193
22.3096,0.7022900763358788
23.3817,0.7099236641221384
24.2161,0.7175572519083979
24.5181,0.7251908396946575
25.2674,0.732824427480917
27.4274,0.7404580152671766
28.7569,0.7480916030534361
31.9628,0.7557251908396957
35.0746,0.7633587786259552
36.4319,0.7709923664122148
39.3207,0.7786259541984744
41.367,0.7862595419847339
43.4729,0.7938931297709935
45.6988,0.801526717557253
47.9172,0.8091603053435126
47.9446,0.8167938931297721
50.1056,0.8244274809160317
52.23,0.8320610687022912
64.242,0.8396946564885508
65.9718,0.8473282442748103
79.2885,0.8549618320610699
79.803,0.8625954198473295
86.8015,0.870229007633589
110.5032,0.8778625954198486
111.6864,0.8854961832061081
113.1003,0.8931297709923677
113.7411,0.9007633587786272
120.2667,0.9083969465648868
120.2773,0.9160305343511463
125.5579,0.9236641221374059
125.6639,0.9312977099236655
128.1365,0.938931297709925
141.6342,0.9465648854961846
163.7818,0.9541984732824441
286.9529,0.9618320610687037
383.2685,0.9694656488549632
400.7222,0.9770992366412228
420.6261,0.9847328244274823
430.237,0.9923664122137419
700.9439,1.0000000000000013
