thput,cdf
-14.6507,0.029411764705882353
-0.3922,0.058823529411764705
-0.2047,0.08823529411764705
1.7749,0.11764705882352941
4.1787,0.14705882352941177
10.1594,0.17647058823529413
12.6734,0.2058823529411765
16.8393,0.23529411764705885
17.9216,0.2647058823529412
22.5909,0.29411764705882354
23.1737,0.3235294117647059
28.1567,0.35294117647058826
31.3247,0.3823529411764706
38.5347,0.411764705882353
40.5368,0.44117647058823534
58.6482,0.4705882352941177
67.0813,0.5
67.5984,0.5294117647058824
83.892,0.5588235294117647
96.3937,0.5882352941176471
169.0196,0.6176470588235294
190.1264,0.6470588235294118
201.8189,0.6764705882352942
212.5135,0.7058823529411765
227.2289,0.7352941176470589
235.5251,0.7647058823529412
253.6796,0.7941176470588236
253.8633,0.823529411764706
260.7979,0.8529411764705883
265.7949,0.8823529411764707
266.7307,0.911764705882353
278.4385,0.9411764705882354
280.8643,0.9705882352941178
295.6331,1.0
