thput,cdf
-13.1527,0.004464285714285714
-5.3633,0.008928571428571428
6.9102,0.013392857142857142
8.435,0.017857142857142856
9.6893,0.02232142857142857
11.3756,0.02678571428571428
13.4619,0.031249999999999993
14.0285,0.035714285714285705
14.6405,0.04017857142857142
15.0186,0.04464285714285713
15.2336,0.04910714285714284
15.4564,0.053571428571428555
15.8245,0.05803571428571427
16.1176,0.06249999999999998
16.6588,0.0669642857142857
18.1559,0.07142857142857141
19.8465,0.07589285714285712
20.1975,0.08035714285714284
20.2487,0.08482142857142855
20.4564,0.08928571428571426
21.7131,0.09374999999999997
22.2627,0.09821428571428568
26.0581,0.1026785714285714
26.5566,0.10714285714285711
27.2125,0.11160714285714282
29.4501,0.11607142857142853
30.5554,0.12053571428571425
30.903,0.12499999999999996
32.5291,0.12946428571428567
33.3104,0.1339285714285714
33.928,0.13839285714285712
34.2308,0.14285714285714285
35.0496,0.14732142857142858
35.2371,0.1517857142857143
35.5903,0.15625000000000003
35.928,0.16071428571428575
36.0417,0.16517857142857148
37.2816,0.1696428571428572
39.1805,0.17410714285714293
40.0325,0.17857142857142866
41.4235,0.18303571428571438
43.2101,0.1875000000000001
43.654,0.19196428571428584
44.373,0.19642857142857156
46.5948,0.2008928571428573
47.6183,0.20535714285714302
50.7234,0.20982142857142874
50.7651,0.21428571428571447
50.8922,0.2187500000000002
51.0109,0.22321428571428592
51.4514,0.22767857142857165
51.5209,0.23214285714285737
53.8879,0.2366071428571431
54.483,0.24107142857142883
57.2126,0.24553571428571455
57.3132,0.2500000000000003
58.112,0.254464285714286
58.9519,0.2589285714285717
59.0905,0.2633928571428574
59.2817,0.26785714285714307
59.9248,0.27232142857142877
60.054,0.27678571428571447
60.2713,0.28125000000000017
60.5227,0.28571428571428586
60.7451,0.29017857142857156
60.7748,0.29464285714285726
60.9851,0.29910714285714296
62.5541,0.30357142857142866
62.6819,0.30803571428571436
62.8226,0.31250000000000006
63.3201,0.31696428571428575
63.4096,0.32142857142857145
63.5104,0.32589285714285715
63.8234,0.33035714285714285
66.112,0.33482142857142855
66.4223,0.33928571428571425
66.9294,0.34374999999999994
67.4626,0.34821428571428564
68.6469,0.35267857142857134
68.9768,0.35714285714285704
69.1091,0.36160714285714274
69.5825,0.36607142857142844
70.2457,0.37053571428571414
70.2949,0.37499999999999983
70.8032,0.37946428571428553
71.5277,0.38392857142857123
72.748,0.38839285714285693
72.8737,0.3928571428571426
72.9687,0.3973214285714283
73.1134,0.401785714285714
73.8002,0.4062499999999997
74.5848,0.4107142857142854
75.3257,0.4151785714285711
76.1892,0.4196428571428568
76.5215,0.4241071428571425
78.6543,0.4285714285714282
79.6378,0.4330357142857139
79.6977,0.4374999999999996
79.964,0.4419642857142853
80.7836,0.446428571428571
81.645,0.4508928571428567
82.1345,0.4553571428571424
82.1922,0.4598214285714281
82.6164,0.4642857142857138
83.7635,0.4687499999999995
83.8258,0.4732142857142852
84.4113,0.4776785714285709
84.4142,0.4821428571428566
84.4344,0.4866071428571423
85.126,0.491071428571428
85.3279,0.4955357142857137
85.6254,0.4999999999999994
85.7283,0.5044642857142851
85.9886,0.5089285714285708
86.101,0.5133928571428565
86.9648,0.5178571428571422
88.8125,0.5223214285714279
88.8737,0.5267857142857136
89.4364,0.5312499999999993
89.9459,0.535714285714285
91.0612,0.5401785714285707
91.1631,0.5446428571428564
91.2554,0.5491071428571421
91.4528,0.5535714285714278
91.9425,0.5580357142857135
92.0836,0.5624999999999992
92.3029,0.5669642857142849
93.4142,0.5714285714285706
93.4857,0.5758928571428563
93.6723,0.580357142857142
94.1517,0.5848214285714277
94.6311,0.5892857142857134
96.0114,0.5937499999999991
96.278,0.5982142857142848
97.8605,0.6026785714285705
97.8648,0.6071428571428562
98.8537,0.6116071428571419
99.2453,0.6160714285714276
99.364,0.6205357142857133
99.5173,0.624999999999999
99.855,0.6294642857142847
99.948,0.6339285714285704
100.1835,0.6383928571428561
100.4583,0.6428571428571418
100.8402,0.6473214285714275
100.9671,0.6517857142857132
101.6161,0.6562499999999989
101.6818,0.6607142857142846
101.8511,0.6651785714285703
104.2518,0.669642857142856
104.3343,0.6741071428571417
105.1806,0.6785714285714274
105.3072,0.6830357142857131
106.0805,0.6874999999999988
106.1216,0.6919642857142845
106.4237,0.6964285714285702
106.7939,0.7008928571428559
106.969,0.7053571428571416
108.5584,0.7098214285714273
110.2768,0.714285714285713
110.2786,0.7187499999999987
110.6324,0.7232142857142844
110.9809,0.7276785714285701
115.3723,0.7321428571428558
115.5305,0.7366071428571415
116.1358,0.7410714285714272
117.0437,0.7455357142857129
118.8598,0.7499999999999986
119.3478,0.7544642857142843
119.8173,0.75892857142857
120.5927,0.7633928571428557
120.677,0.7678571428571414
121.5701,0.772321428571427
121.601,0.7767857142857127
122.9146,0.7812499999999984
124.078,0.7857142857142841
124.1238,0.7901785714285698
125.0274,0.7946428571428555
125.885,0.7991071428571412
126.3029,0.8035714285714269
127.2944,0.8080357142857126
128.1193,0.8124999999999983
128.662,0.816964285714284
128.8235,0.8214285714285697
128.8249,0.8258928571428554
128.8586,0.8303571428571411
129.0593,0.8348214285714268
129.6044,0.8392857142857125
129.6076,0.8437499999999982
129.8122,0.8482142857142839
129.8957,0.8526785714285696
130.2432,0.8571428571428553
130.3392,0.861607142857141
130.5751,0.8660714285714267
131.0789,0.8705357142857124
131.2393,0.8749999999999981
131.269,0.8794642857142838
131.2989,0.8839285714285695
131.3,0.8883928571428552
131.9832,0.8928571428571409
132.0046,0.8973214285714266
132.0327,0.9017857142857123
132.126,0.906249999999998
132.1648,0.9107142857142837
132.2302,0.9151785714285694
132.3467,0.9196428571428551
132.6526,0.9241071428571408
133.2063,0.9285714285714265
133.4691,0.9330357142857122
134.4125,0.9374999999999979
134.417,0.9419642857142836
135.3989,0.9464285714285693
136.2642,0.950892857142855
136.4227,0.9553571428571407
136.8143,0.9598214285714264
138.0958,0.9642857142857121
138.2909,0.9687499999999978
138.2971,0.9732142857142835
138.3909,0.9776785714285692
138.4167,0.9821428571428549
138.5074,0.9866071428571406
139.1687,0.9910714285714263
139.5305,0.995535714285712
142.3543,0.9999999999999977
