thput,cdf
-27.2111,0.03225806451612903
-23.7761,0.06451612903225806
-12.6318,0.0967741935483871
-10.6931,0.12903225806451613
-9.4967,0.16129032258064516
-7.4209,0.1935483870967742
-4.1875,0.22580645161290322
-3.4584,0.25806451612903225
-2.5236,0.29032258064516125
0.2044,0.32258064516129026
5.4014,0.35483870967741926
9.5158,0.38709677419354827
9.618,0.41935483870967727
11.6057,0.4516129032258063
14.1623,0.4838709677419353
16.7821,0.5161290322580643
22.6212,0.5483870967741933
31.5043,0.5806451612903223
34.2058,0.6129032258064513
35.8099,0.6451612903225803
40.7426,0.6774193548387093
44.7852,0.7096774193548383
57.4105,0.7419354838709673
63.7416,0.7741935483870963
80.7219,0.8064516129032253
142.5438,0.8387096774193543
234.6985,0.8709677419354833
237.5093,0.9032258064516123
459.0078,0.9354838709677413
497.2361,0.9677419354838703
678.3228,0.9999999999999993
