thput,cdf
-8.1831,0.0035587188612099642
-6.1244,0.0071174377224199285
-1.6294,0.010676156583629894
-0.0751,0.014234875444839857
0.0,0.01779359430604982
0.0,0.021352313167259784
0.0,0.024911032028469747
0.0,0.02846975088967971
0.0,0.032028469750889674
0.0,0.03558718861209964
0.0,0.03914590747330961
0.0,0.042704626334519574
0.0,0.04626334519572954
0.0,0.04982206405693951
0.0,0.053380782918149475
0.0,0.05693950177935944
0.0,0.06049822064056941
0.0,0.06405693950177938
0.0,0.06761565836298934
0.0,0.07117437722419931
0.0,0.07473309608540928
0.0,0.07829181494661924
0.0,0.08185053380782921
0.0,0.08540925266903918
0.0,0.08896797153024914
0.0,0.09252669039145911
0.0,0.09608540925266908
0.0,0.09964412811387904
0.0,0.10320284697508901
0.0,0.10676156583629898
0.0,0.11032028469750894
0.0,0.11387900355871891
0.0,0.11743772241992888
0.3939,0.12099644128113884
0.5668,0.12455516014234881
0.6225,0.12811387900355878
0.706,0.13167259786476873
0.7422,0.13523131672597868
1.0994,0.13879003558718864
1.1579,0.1423487544483986
1.2404,0.14590747330960854
1.5906,0.1494661921708185
3.3123,0.15302491103202845
3.4241,0.1565836298932384
3.81,0.16014234875444835
4.2295,0.1637010676156583
4.4244,0.16725978647686826
4.6954,0.1708185053380782
5.0958,0.17437722419928817
5.3471,0.17793594306049812
5.5101,0.18149466192170807
5.6961,0.18505338078291803
6.0473,0.18861209964412798
6.0473,0.19217081850533793
6.0803,0.19572953736654788
6.2136,0.19928825622775784
6.3604,0.2028469750889678
6.6789,0.20640569395017774
7.1918,0.2099644128113877
7.2301,0.21352313167259765
7.2851,0.2170818505338076
7.571,0.22064056939501756
7.6571,0.2241992882562275
7.9804,0.22775800711743746
8.0671,0.23131672597864741
8.2427,0.23487544483985737
8.2531,0.23843416370106732
8.2531,0.24199288256227727
8.3729,0.24555160142348723
8.8663,0.24911032028469718
9.1233,0.25266903914590716
9.1635,0.2562277580071171
9.2008,0.25978647686832707
9.3328,0.263345195729537
9.3566,0.26690391459074697
9.5271,0.2704626334519569
9.5466,0.2740213523131669
9.6552,0.27758007117437683
9.8904,0.2811387900355868
10.3576,0.28469750889679674
10.4971,0.2882562277580067
10.6724,0.29181494661921664
11.059,0.2953736654804266
11.2212,0.29893238434163655
12.0232,0.3024911032028465
12.5073,0.30604982206405645
12.7015,0.3096085409252664
12.7015,0.31316725978647636
13.2345,0.3167259786476863
13.2345,0.32028469750889627
13.8562,0.3238434163701062
13.9315,0.32740213523131617
14.1599,0.3309608540925261
14.18,0.3345195729537361
14.3621,0.33807829181494603
14.4386,0.341637010676156
14.466,0.34519572953736594
14.466,0.3487544483985759
14.7765,0.35231316725978584
15.0298,0.3558718861209958
15.2345,0.35943060498220575
15.2661,0.3629893238434157
15.3953,0.36654804270462565
15.6992,0.3701067615658356
15.7024,0.37366548042704556
15.7025,0.3772241992882555
15.7033,0.38078291814946547
15.704,0.3843416370106754
15.7811,0.38790035587188537
15.7961,0.3914590747330953
15.8492,0.3950177935943053
16.0128,0.39857651245551523
16.2369,0.4021352313167252
16.2527,0.40569395017793514
16.2555,0.4092526690391451
16.2563,0.41281138790035504
16.3755,0.416370106761565
16.3805,0.41992882562277495
16.4068,0.4234875444839849
16.4068,0.42704626334519485
16.7495,0.4306049822064048
17.5136,0.43416370106761476
17.5447,0.4377224199288247
18.4016,0.44128113879003467
18.7,0.4448398576512446
18.7,0.44839857651245457
18.8538,0.4519572953736645
18.9796,0.4555160142348745
19.2557,0.45907473309608443
19.3039,0.4626334519572944
19.3039,0.46619217081850434
19.3442,0.4697508896797143
19.3703,0.47330960854092424
19.3703,0.4768683274021342
19.3705,0.48042704626334415
19.3705,0.4839857651245541
19.4658,0.48754448398576405
19.4832,0.491103202846974
19.4832,0.49466192170818396
19.51,0.4982206405693939
19.51,0.5017793594306039
19.719,0.5053380782918139
19.9728,0.5088967971530238
20.0313,0.5124555160142338
20.0313,0.5160142348754437
20.0404,0.5195729537366537
20.0418,0.5231316725978636
20.5269,0.5266903914590736
20.754,0.5302491103202835
21.9347,0.5338078291814935
22.2558,0.5373665480427035
22.2707,0.5409252669039134
22.8623,0.5444839857651234
23.18,0.5480427046263333
23.4169,0.5516014234875433
23.8913,0.5551601423487532
24.1329,0.5587188612099632
24.1329,0.5622775800711731
24.7176,0.5658362989323831
26.8974,0.569395017793593
27.0532,0.572953736654803
27.5429,0.5765124555160129
28.0062,0.5800711743772229
28.7628,0.5836298932384328
28.9242,0.5871886120996428
28.9556,0.5907473309608527
31.5872,0.5943060498220627
32.7911,0.5978647686832727
33.4509,0.6014234875444826
34.7159,0.6049822064056926
35.1468,0.6085409252669025
35.5913,0.6120996441281125
35.6876,0.6156583629893224
36.412,0.6192170818505324
36.6653,0.6227758007117423
36.6658,0.6263345195729523
37.9912,0.6298932384341622
38.4315,0.6334519572953722
39.0031,0.6370106761565821
39.8492,0.6405693950177921
39.9214,0.644128113879002
40.3899,0.647686832740212
40.508,0.651245551601422
40.561,0.6548042704626319
42.1748,0.6583629893238419
42.1748,0.6619217081850518
42.2624,0.6654804270462618
42.3092,0.6690391459074717
42.4629,0.6725978647686817
42.7939,0.6761565836298916
43.9398,0.6797153024911016
44.4717,0.6832740213523115
44.4717,0.6868327402135215
44.7665,0.6903914590747314
45.0031,0.6939501779359414
45.0624,0.6975088967971513
45.324,0.7010676156583613
45.5943,0.7046263345195712
45.5943,0.7081850533807812
45.6968,0.7117437722419911
46.3846,0.7153024911032011
46.5473,0.718861209964411
46.666,0.722419928825621
46.9876,0.725978647686831
46.9912,0.7295373665480409
47.0688,0.7330960854092509
47.2836,0.7366548042704608
47.2925,0.7402135231316708
47.3681,0.7437722419928807
47.371,0.7473309608540907
47.372,0.7508896797153006
48.3363,0.7544483985765106
48.3652,0.7580071174377205
48.3861,0.7615658362989305
48.5163,0.7651245551601404
49.0908,0.7686832740213504
49.2308,0.7722419928825603
49.8048,0.7758007117437703
49.9045,0.7793594306049803
49.9633,0.7829181494661902
50.2063,0.7864768683274002
50.2109,0.7900355871886101
50.7311,0.7935943060498201
50.939,0.79715302491103
51.1161,0.80071174377224
51.1161,0.8042704626334499
51.1379,0.8078291814946599
51.1796,0.8113879003558698
51.2037,0.8149466192170798
51.4789,0.8185053380782897
51.4924,0.8220640569394997
51.5571,0.8256227758007096
51.5628,0.8291814946619196
51.6634,0.8327402135231295
51.7811,0.8362989323843395
51.7811,0.8398576512455495
52.645,0.8434163701067594
53.1621,0.8469750889679694
53.1623,0.8505338078291793
53.4649,0.8540925266903893
53.7392,0.8576512455515992
53.7392,0.8612099644128092
54.4089,0.8647686832740191
55.024,0.8683274021352291
55.0334,0.871886120996439
55.4675,0.875444839857649
55.7482,0.8790035587188589
55.8248,0.8825622775800689
56.6462,0.8861209964412788
56.9844,0.8896797153024888
57.018,0.8932384341636987
57.6361,0.8967971530249087
58.796,0.9003558718861187
58.9125,0.9039145907473286
59.4454,0.9074733096085386
59.4817,0.9110320284697485
59.7154,0.9145907473309585
59.7798,0.9181494661921684
59.9339,0.9217081850533784
60.1248,0.9252669039145883
60.1602,0.9288256227757983
60.2443,0.9323843416370082
60.2967,0.9359430604982182
60.3405,0.9395017793594281
60.414,0.9430604982206381
60.7799,0.946619217081848
61.1473,0.950177935943058
61.3485,0.953736654804268
61.3908,0.9572953736654779
61.489,0.9608540925266879
61.5122,0.9644128113878978
61.5134,0.9679715302491078
61.5146,0.9715302491103177
61.5167,0.9750889679715277
61.9359,0.9786476868327376
61.9359,0.9822064056939476
62.2937,0.9857651245551575
65.1013,0.9893238434163675
65.7412,0.9928825622775774
66.5647,0.9964412811387874
68.1966,0.9999999999999973
