thput,cdf
0.1115,0.043478260869565216
0.1237,0.08695652173913043
0.1343,0.13043478260869565
0.1894,0.17391304347826086
0.4177,0.21739130434782608
0.4655,0.2608695652173913
0.552,0.30434782608695654
0.5646,0.34782608695652173
0.6548,0.3913043478260869
0.8158,0.4347826086956521
1.3328,0.4782608695652173
1.4154,0.5217391304347825
2.0099,0.5652173913043477
2.026,0.6086956521739129
2.0328,0.652173913043478
2.3041,0.6956521739130432
2.3189,0.7391304347826084
2.6148,0.7826086956521736
2.6696,0.8260869565217388
2.9395,0.869565217391304
5.853,0.9130434782608692
6.8294,0.9565217391304344
8.1239,0.9999999999999996
