thput,cdf
-0.1718,0.004464285714285714
-0.078,0.008928571428571428
0.1079,0.013392857142857142
0.1223,0.017857142857142856
0.126,0.02232142857142857
0.1714,0.02678571428571428
0.1732,0.031249999999999993
0.1761,0.035714285714285705
0.1829,0.04017857142857142
0.1921,0.04464285714285713
0.2221,0.04910714285714284
0.2634,0.053571428571428555
0.2802,0.05803571428571427
0.297,0.06249999999999998
0.2973,0.0669642857142857
0.3042,0.07142857142857141
0.3093,0.07589285714285712
0.369,0.08035714285714284
0.3735,0.08482142857142855
0.4271,0.08928571428571426
0.4389,0.09374999999999997
0.4772,0.09821428571428568
0.5812,0.1026785714285714
0.6036,0.10714285714285711
0.6537,0.11160714285714282
0.6683,0.11607142857142853
0.6739,0.12053571428571425
0.7064,0.12499999999999996
0.7091,0.12946428571428567
0.7304,0.1339285714285714
0.7462,0.13839285714285712
0.756,0.14285714285714285
0.76,0.14732142857142858
0.7614,0.1517857142857143
0.7639,0.15625000000000003
0.7967,0.16071428571428575
0.8263,0.16517857142857148
0.8269,0.1696428571428572
0.8321,0.17410714285714293
0.8329,0.17857142857142866
0.848,0.18303571428571438
0.8512,0.1875000000000001
0.9079,0.19196428571428584
0.9106,0.19642857142857156
0.955,0.2008928571428573
1.0105,0.20535714285714302
1.0297,0.20982142857142874
1.0349,0.21428571428571447
1.0399,0.2187500000000002
1.0583,0.22321428571428592
1.0613,0.22767857142857165
1.0668,0.23214285714285737
1.0784,0.2366071428571431
1.1498,0.24107142857142883
1.1669,0.24553571428571455
1.1842,0.2500000000000003
1.1952,0.254464285714286
1.2688,0.2589285714285717
1.2871,0.2633928571428574
1.2906,0.26785714285714307
1.3638,0.27232142857142877
1.3851,0.27678571428571447
1.3943,0.28125000000000017
1.4338,0.28571428571428586
1.4421,0.29017857142857156
1.4535,0.29464285714285726
1.4928,0.29910714285714296
1.5116,0.30357142857142866
1.5145,0.30803571428571436
1.5305,0.31250000000000006
1.5458,0.31696428571428575
1.5589,0.32142857142857145
1.5605,0.32589285714285715
1.5786,0.33035714285714285
1.5859,0.33482142857142855
1.6051,0.33928571428571425
1.6524,0.34374999999999994
1.6667,0.34821428571428564
1.6676,0.35267857142857134
1.67,0.35714285714285704
1.6767,0.36160714285714274
1.6868,0.36607142857142844
1.6901,0.37053571428571414
1.7016,0.37499999999999983
1.7017,0.37946428571428553
1.7232,0.38392857142857123
1.7298,0.38839285714285693
1.7306,0.3928571428571426
1.7373,0.3973214285714283
1.7411,0.401785714285714
1.7458,0.4062499999999997
1.7678,0.4107142857142854
1.7693,0.4151785714285711
1.7831,0.4196428571428568
1.7947,0.4241071428571425
1.8116,0.4285714285714282
1.8194,0.4330357142857139
1.8603,0.4374999999999996
1.8763,0.4419642857142853
1.8798,0.446428571428571
1.8878,0.4508928571428567
1.8997,0.4553571428571424
1.9381,0.4598214285714281
1.9652,0.4642857142857138
1.9743,0.4687499999999995
1.9827,0.4732142857142852
2.0198,0.4776785714285709
2.0275,0.4821428571428566
2.0398,0.4866071428571423
2.0465,0.491071428571428
2.0508,0.4955357142857137
2.0692,0.4999999999999994
2.0719,0.5044642857142851
2.0937,0.5089285714285708
2.1046,0.5133928571428565
2.1066,0.5178571428571422
2.1669,0.5223214285714279
2.2226,0.5267857142857136
2.2324,0.5312499999999993
2.2826,0.535714285714285
2.3129,0.5401785714285707
2.3449,0.5446428571428564
2.3452,0.5491071428571421
2.3537,0.5535714285714278
2.3612,0.5580357142857135
2.4195,0.5624999999999992
2.4264,0.5669642857142849
2.4578,0.5714285714285706
2.4699,0.5758928571428563
2.5063,0.580357142857142
2.5093,0.5848214285714277
2.5127,0.5892857142857134
2.521,0.5937499999999991
2.542,0.5982142857142848
2.602,0.6026785714285705
2.6139,0.6071428571428562
2.6296,0.6116071428571419
2.6523,0.6160714285714276
2.663,0.6205357142857133
2.6692,0.624999999999999
2.6756,0.6294642857142847
2.6799,0.6339285714285704
2.682,0.6383928571428561
2.6928,0.6428571428571418
2.7081,0.6473214285714275
2.7126,0.6517857142857132
2.7743,0.6562499999999989
2.7816,0.6607142857142846
2.8097,0.6651785714285703
2.8611,0.669642857142856
2.8639,0.6741071428571417
2.927,0.6785714285714274
2.9497,0.6830357142857131
2.9872,0.6874999999999988
3.044,0.6919642857142845
3.0563,0.6964285714285702
3.0713,0.7008928571428559
3.1032,0.7053571428571416
3.1079,0.7098214285714273
3.1638,0.714285714285713
3.1652,0.7187499999999987
3.1704,0.7232142857142844
3.2031,0.7276785714285701
3.2083,0.7321428571428558
3.2975,0.7366071428571415
3.345,0.7410714285714272
3.4622,0.7455357142857129
3.4978,0.7499999999999986
3.5646,0.7544642857142843
3.6064,0.75892857142857
3.6346,0.7633928571428557
3.6558,0.7678571428571414
3.656,0.772321428571427
3.6605,0.7767857142857127
3.6872,0.7812499999999984
3.7427,0.7857142857142841
3.7613,0.7901785714285698
3.7614,0.7946428571428555
3.7617,0.7991071428571412
3.7618,0.8035714285714269
3.7902,0.8080357142857126
3.8019,0.8124999999999983
3.8199,0.816964285714284
3.8513,0.8214285714285697
3.8585,0.8258928571428554
3.8651,0.8303571428571411
3.8786,0.8348214285714268
3.8994,0.8392857142857125
3.9742,0.8437499999999982
3.9985,0.8482142857142839
4.003,0.8526785714285696
4.0076,0.8571428571428553
4.0078,0.861607142857141
4.1144,0.8660714285714267
4.1178,0.8705357142857124
4.1223,0.8749999999999981
4.1258,0.8794642857142838
4.1373,0.8839285714285695
4.1436,0.8883928571428552
4.1541,0.8928571428571409
4.173,0.8973214285714266
4.2234,0.9017857142857123
4.3172,0.906249999999998
4.3629,0.9107142857142837
4.5335,0.9151785714285694
4.5343,0.9196428571428551
4.7239,0.9241071428571408
4.763,0.9285714285714265
4.8009,0.9330357142857122
4.9021,0.9374999999999979
4.936,0.9419642857142836
4.9506,0.9464285714285693
5.0213,0.950892857142855
5.1902,0.9553571428571407
5.3184,0.9598214285714264
5.3663,0.9642857142857121
5.3678,0.9687499999999978
5.3911,0.9732142857142835
5.3975,0.9776785714285692
5.4202,0.9821428571428549
5.5908,0.9866071428571406
5.688,0.9910714285714263
6.1653,0.995535714285712
6.558,0.9999999999999977
